group,oldest_pull,pulls_total,commits_total
1354,2397,1,2
1355,2398,1,1
1356,2400,1,1
1357,2399,1,1
1358,2401,1,1
1359,2402,1,1
1360,2408,1,1
1361,2406,1,3
1362,2409,1,1
1363,2403,1,2
1364,2404,1,1
1365,2405,1,3
1366,2411,1,1
1367,2407,1,3
1368,2395,1,31
1369,2415,1,5
1370,2413,1,3
1371,2414,1,1
1372,2416,1,1
1373,2418,1,1
1374,2419,1,1
1375,2421,1,1
1376,2540,1,19
1377,2425,1,3
1378,2427,1,1
1379,2412,1,3
1380,2423,1,1
1381,2430,1,1
1382,2436,1,1
1383,2432,1,1
1384,2429,1,1
1385,2433,1,2
1386,2434,1,1
1387,2437,1,3
1388,2435,1,2
1389,2440,1,1
1390,2439,1,1
1391,2438,1,1
1392,2431,1,1
1393,2441,1,1
1394,2445,1,1
1395,2444,1,1
1396,2443,1,1
1397,2442,1,1
1398,2451,1,4
1399,2450,1,1
1400,2449,1,1
1401,2452,1,1
1402,2446,1,1
1403,2447,1,1
1404,2448,1,5
1405,2453,1,2
1406,2454,1,1
1407,2459,1,2
1408,2457,1,7
1409,2456,1,1
1410,2460,1,1
1411,2461,1,1
1412,2463,1,1
1413,2465,1,1
1414,2464,1,5
1415,2467,1,1
1416,2468,1,9
1417,2466,1,1
1418,2469,1,1
1419,2470,1,1
1420,2471,1,1
1421,2472,1,2
1422,2473,1,8
1423,2474,1,1
1424,2475,1,1
1425,2476,1,1
1426,2477,1,4
1427,2481,1,5
1428,2478,1,1
1429,2479,1,1
1430,2483,1,1
1431,2480,1,3
1432,2484,1,1
1433,2485,1,2
1434,2486,1,1
1435,2487,1,2
1436,2488,1,1
1437,2489,1,1
1438,2490,1,2
1439,2495,1,1
1440,2494,1,1
1441,2497,1,1
1442,2498,1,1
1443,2499,1,1
1444,2500,1,1
1445,2501,1,1
1446,2503,1,1
1447,2505,1,1
1448,2507,1,1
1449,2506,1,1
1450,2508,1,1
1451,2510,1,1
1452,2509,1,1
1453,2491,1,7
1454,2502,1,4
1455,2496,1,1
1456,2492,1,2
1457,2511,1,2
1458,2512,1,1
1459,2513,1,1
1460,2515,1,3
1461,2514,1,3
1462,2517,1,3
1463,2519,1,1
1464,2518,1,1
1465,2516,1,1
1466,2520,1,1
1467,2521,1,1
1468,2527,1,4
1469,2524,1,1
1470,2523,1,1
1471,2525,1,2
1472,2526,1,2
1473,2528,1,2
1474,2529,1,2
1475,2532,1,7
1476,2530,1,4
1477,2531,1,2
1478,2534,1,2
1479,2533,1,1
1480,2535,1,3
1481,2536,1,1
1482,2537,1,2
1483,2538,1,6
1484,2541,1,5
1485,2539,1,4
1486,2542,1,4
1487,2543,1,1
1488,2544,1,4
1489,2545,1,1
1490,2546,1,1
1491,2547,1,1
1492,2548,1,1
1493,2549,1,1
1494,2550,1,4
1495,2551,1,1
1496,2552,1,1
1497,2553,1,2
1498,2554,1,1
1499,2555,1,6
1500,2556,1,2
1501,2557,1,1
1502,2558,1,1
1503,2560,1,1
1504,2559,1,1
1505,2561,1,3
1506,2562,1,1
1507,2563,1,1
1508,2564,1,8
1509,2565,1,2
1510,2566,1,2
1511,2568,1,6
1512,2569,1,1
1513,2573,1,6
1514,2574,1,1
