issue_no,found_id,is_issue,is_pull_request
2156,2173,True,True
2155,2303,True,True
2150,2160,True,True
2148,2140,True,True
2147,2948,True,True
2133,2079,True,False
2133,2041,True,False
2121,1609,True,False
2121,1609,True,False
2100,1798,True,False
2099,2138,False,True
2094,1914,True,True
2094,3952,True,False
2086,2083,True,False
2084,1960,True,False
2079,2041,True,False
2079,2300,True,True
2064,2239,True,True
2039,2845,True,True
2037,2033,False,True
2026,2394,True,True
2019,1983,True,False
1996,2236,True,True
1995,581,True,False
1976,1795,True,False
1965,1697,True,False
1960,1901,True,True
1959,1958,True,False
1959,2063,True,False
1943,2217,True,True
1925,1844,True,True
1915,511,True,False
1890,3143,True,False
1881,1953,True,True
1853,4232,False,True
1850,2497,True,True
1850,2807,True,True
1825,1829,True,True
1806,1770,True,False
1806,1770,True,False
1798,2,True,True
1787,2043,True,True
1778,1689,True,False
1774,1805,False,True
1768,1209,True,False
1768,1209,True,False
1768,2522,True,False
1767,3745,False,True
1746,1209,True,False
1726,1884,True,True
1725,2288,True,False
1725,2300,True,True
1718,1789,True,False
1713,1725,True,False
1702,1698,True,False
1701,1698,True,False
1699,1698,True,False
1697,2075,True,False
1690,1784,True,True
1689,2983,True,False
1688,1566,True,True
1662,1790,True,False
1651,1625,True,False
1645,1642,False,True
1628,1709,True,True
1622,1579,True,False
1609,2121,True,False
1565,1859,True,True
1553,1098,True,False
1528,1860,True,False
1504,1,True,True
1495,1497,False,True
1480,1090,True,False
1471,1506,True,False
1459,1455,True,True
1443,5046,False,True
1435,1432,True,True
1411,1410,True,True
1411,1410,True,True
1411,4322,True,False
1404,1390,False,True
1403,1282,True,False
1391,1309,True,True
1389,1295,True,False
1386,673,True,False
1386,2006,True,False
1386,2006,True,False
1379,1242,True,False
1372,1377,True,True
1369,2390,True,True
1369,2390,True,True
1367,923,True,True
1363,2522,True,False
1362,2522,True,False
1359,1368,True,True
1358,1455,True,True
1319,1524,False,True
1307,2378,True,False
1307,2319,True,False
1307,2378,True,False
1297,1263,True,True
1288,1784,True,True
1283,1407,True,True
1273,1277,True,True
1257,2522,True,False
1257,2688,True,True
1257,2522,True,False
1257,2688,True,True
1246,1352,True,True
1242,985,True,False
1242,1222,True,False
1237,1203,True,False
1235,1252,True,True
1228,1310,False,True
1221,1309,True,True
1209,2510,True,True
1209,2510,True,True
1209,2256,True,True
1209,2510,True,True
1209,2510,True,True
1209,2522,True,False
1207,924,True,False
1207,924,True,False
1207,1388,False,True
1203,1620,True,True
1197,1169,True,True
1196,1200,True,True
1194,1200,True,True
1194,833,True,False
1183,1184,False,True
1180,1325,True,False
1162,1163,False,True
1107,1242,True,False
1090,1281,True,True
1065,2674,True,True
1065,2674,True,True
1062,1042,True,False
1054,1162,True,False
1053,1080,True,True
1051,1080,True,True
1049,1034,True,False
1045,1098,True,False
1041,1090,True,False
1038,637,True,False
1018,1274,True,True
1006,1205,True,False
1006,612,True,False
1006,1392,True,True
985,1242,True,False
983,974,True,True
945,947,True,True
929,978,True,False
927,754,True,False
895,1828,True,True
872,893,True,False
850,745,True,False
839,804,True,False
834,1156,True,False
834,1156,True,False
829,943,True,True
