group,oldest_pull,pulls_total,commits_total
1343,32519,1,1
1344,32517,1,1
1345,32528,1,1
1346,32189,1,1
1347,31663,1,1
1348,32529,1,1
1349,2281,1,1
1350,32535,1,1
1351,32540,1,3
1352,32532,1,1
1353,32263,1,1
1354,32548,1,1
1355,32127,1,1
1356,32542,1,1
1357,32556,1,1
1358,32511,1,1
1359,32537,1,1
1360,32215,1,1
1361,32347,1,1
1362,32480,1,1
1363,32087,1,1
1364,32554,1,1
1365,32553,1,1
1366,32563,1,1
1367,543,1,1
1368,32269,1,1
1369,32570,1,1
1370,32566,1,1
1371,32569,1,1
1372,32463,1,1
1373,2115,1,1
1374,32486,1,1
1375,32583,1,1
1376,1308,1,1
1377,32567,1,1
1378,32581,1,1
1379,32572,1,1
1380,32585,1,1
1381,32447,1,1
1382,32591,1,1
1383,32597,1,1
1384,32557,1,1
1385,32562,1,1
1386,32191,1,1
1387,32598,1,1
1388,32311,1,1
1389,32571,1,1
1390,32605,1,1
1391,32617,1,1
1392,32586,1,1
1393,32607,1,1
1394,32604,1,1
1395,32503,1,1
1396,32610,1,1
1397,32474,1,1
1398,32062,1,1
1399,32533,1,1
1400,32579,1,1
1401,32625,1,1
1402,32494,1,2
1403,32342,1,1
1404,32636,1,1
1405,32639,1,1
1406,32574,1,1
1407,32644,1,1
1408,32589,1,1
1409,31893,1,1
1410,32645,1,1
1411,31794,1,1
1412,32652,1,1
1413,32621,1,1
1414,32624,1,1
1415,32603,1,2
1416,32640,1,1
1417,32618,1,1
1418,2107,1,6
1419,32521,1,1
1420,32661,1,1
1421,32664,1,1
1422,32671,1,1
1423,32518,1,1
1424,32641,1,1
1425,32689,1,1
1426,32665,1,1
1427,32674,1,1
1428,32686,1,1
1429,32682,1,1
1430,32101,1,1
1431,32698,1,1
1432,32612,1,1
1433,32691,1,1
1434,32685,1,1
1435,32718,1,1
1436,32707,1,1
1437,32654,1,1
1438,32720,1,1
1439,31718,1,1
1440,32484,1,1
1441,32748,1,1
1442,32302,1,1
1443,32740,1,1
1444,32702,1,1
1445,32745,1,1
1446,32134,1,1
1447,32701,1,1
1448,32322,1,1
1449,32455,1,1
1450,32751,1,1
1451,32673,1,1
1452,32565,1,1
1453,32195,1,1
1454,32397,1,1
1455,31798,1,1
1456,32657,1,1
1457,32361,1,1
1458,32270,1,2
1459,32781,1,1
1460,32762,1,1
1461,32499,1,1
1462,32778,1,1
1463,32696,1,1
1464,32750,1,1
1465,32758,1,1
1466,32791,1,1
1467,32793,1,1
1468,32770,1,1
1469,32809,1,1
1470,32649,1,1
1471,32768,1,1
1472,32831,1,1
1473,32832,1,1
1474,32814,1,1
1475,32810,1,1
1476,32399,1,1
1477,32328,1,1
1478,32787,1,1
1479,32794,1,1
1480,32288,1,1
1481,32804,1,1
