group,oldest_pull,pulls_total,commits_total
818,2596,1,2
819,2595,1,1
820,2604,1,2
821,2614,1,2
822,2615,1,4
823,2621,1,2
824,2616,1,3
825,2623,1,7
826,2625,1,2
827,2627,1,4
828,2626,1,1
829,2631,1,8
830,2636,1,2
831,2637,1,2
832,2643,1,3
833,2645,1,3
834,2648,1,2
835,2647,1,3
836,2649,1,2
837,2650,1,4
838,2653,1,1
839,2655,1,2
840,2598,1,3
841,2658,1,1
842,2646,1,2
843,2659,1,2
844,2661,1,2
845,2663,1,2
846,2665,1,7
847,2664,1,1
848,2666,1,2
849,2667,1,2
850,2669,1,2
851,2670,1,2
852,2673,1,2
853,2675,1,4
854,2678,1,2
855,2681,1,2
856,2683,1,2
857,2685,1,2
858,2689,1,3
859,2691,1,2
860,2687,1,2
861,2688,1,2
862,2692,1,4
863,2694,1,1
864,2693,1,1
865,2686,1,1
866,2699,1,1
867,2700,1,2
868,2701,1,2
869,2696,1,1
870,2702,1,1
871,2704,1,1
872,2706,1,1
873,2708,1,1
874,2709,1,1
875,2713,1,3
876,2714,1,3
877,2719,1,2
878,2718,1,2
879,2705,1,1
880,2728,1,1
881,2730,1,2
882,2727,1,1
883,2738,1,7
884,2736,1,3
885,2739,1,1
886,2741,1,3
887,2743,1,2
888,2734,1,1
889,2746,1,2
890,2740,1,3
891,2715,1,1
892,2742,1,1
893,2752,1,1
894,2145,1,1
895,2750,1,1
896,2755,1,1
897,2753,1,1
898,2756,1,1
899,2757,1,1
900,2759,1,2
901,2758,1,1
902,2763,1,1
903,2767,1,2
904,2770,1,2
905,2766,1,1
906,2771,1,3
907,2775,1,2
908,2776,1,3
909,2781,1,2
910,2778,1,2
911,2782,1,3
912,2783,1,2
913,2785,1,2
914,2786,1,2
915,2761,1,2
916,2789,1,2
917,2762,1,2
918,2774,1,26
919,2788,1,1
920,2791,1,4
921,2797,1,2
922,2798,1,7
923,2799,1,6
924,2800,1,3
925,2801,1,2
926,2803,1,2
927,2807,1,2
928,2812,1,2
929,2810,1,2
930,2805,1,2
931,2815,1,2
932,2816,1,2
933,2819,1,3
934,2820,1,3
935,2821,1,3
936,2822,1,4
937,2823,1,1
938,2824,1,2
939,2825,1,2
940,2830,1,2
941,2827,1,2
942,2829,1,2
943,2836,1,1
944,2838,1,1
945,2833,1,2
946,2834,1,1
947,2835,1,3
948,2841,1,1
949,2842,1,2
950,2843,1,1
951,2840,1,2
952,2826,1,1
953,2847,1,1
954,2848,1,1
955,2849,1,1
956,2852,1,1
957,2853,1,4
958,2850,1,1
959,2856,1,2
960,2857,1,2
961,2868,1,4
962,2858,1,2
963,2859,1,1
964,2860,1,2
965,2866,1,2
966,2861,1,2
967,2872,1,2
968,2874,1,2
969,2873,1,1
970,2878,1,1
971,2877,1,1
972,2881,1,3
973,2883,1,1
974,2889,1,1
975,2884,1,1
976,2891,1,5
977,2892,1,5
978,2885,1,2
979,2894,1,1
980,2893,1,2
981,2887,1,20
982,2897,1,1
983,2900,1,1
984,2901,1,1
985,2888,1,1
986,2903,1,1
987,2904,1,2
988,2898,1,2
989,2895,1,1
990,2909,1,1
991,2911,1,1
992,2915,1,1
993,2917,1,3
994,2918,1,3
995,2920,1,1
996,2922,1,2
997,2923,1,2
998,2925,1,2
999,2927,1,1
1000,2924,1,2
1001,2907,1,1
1002,2934,1,1
1003,2919,1,11
1004,2929,1,1
1005,2936,1,1
1006,2939,1,1
1007,2938,1,2
1008,2935,1,1
1009,2932,1,1
1010,2931,1,1
1011,2946,1,1
1012,2947,1,2
1013,2945,1,4
1014,2949,1,4
1015,2950,1,4
1016,2942,1,1
1017,2954,1,3
1018,2684,1,2
1019,2952,1,1
1020,2958,1,2
1021,2959,1,2
1022,2960,1,2
1023,2961,1,3
1024,2964,1,1
1025,2963,1,1
1026,2965,1,5
1027,2969,1,4
1028,2970,1,4
1029,2972,1,3
1030,2974,1,1
1031,2973,1,1
1032,2975,1,1
1033,2978,1,1
1034,2971,1,1
1035,2984,1,14
1036,2983,1,1
1037,2986,1,2
1038,2987,1,1
1039,2985,1,1
1040,2988,1,1
1041,2991,1,1
1042,2990,1,7
1043,2993,1,1
1044,2994,1,5
1045,2995,1,1
1046,2814,1,1
1047,2999,1,1
1048,3002,1,7
1049,3003,1,1
1050,3005,1,3
1051,3006,1,4
1052,3012,1,1
1053,3008,1,1
1054,3015,1,1
1055,3016,1,1
1056,3017,1,1
1057,3019,1,2
1058,3013,1,2
1059,3018,1,1
1060,3021,1,2
1061,3022,1,2
1062,3020,1,1
1063,3028,1,2
1064,3029,1,2
1065,3032,1,4
1066,3033,1,4
1067,3030,1,2
1068,3038,1,3
1069,2943,1,2
1070,2944,1,4
1071,3025,1,1
1072,3034,1,1
1073,3045,1,1
1074,3049,1,2
1075,3051,1,2
1076,3054,1,1
1077,3053,1,1
1078,3057,1,1
1079,3061,1,1
1080,2997,1,1
1081,3063,1,1
1082,3064,1,4
1083,3073,1,1
1084,3079,1,9
1085,3077,1,2
1086,3082,1,1
1087,3083,1,1
1088,3084,1,2
1089,3085,1,1
1090,3048,1,1
1091,3088,1,1
1092,3089,1,1
1093,3090,1,1
1094,3093,1,4
1095,3094,1,1
1096,3096,1,2
1097,3095,1,1
1098,3102,1,2
1099,3101,1,1
1100,3086,1,42
1101,3078,1,1
1102,3111,1,6
1103,3113,1,3
1104,3112,1,2
1105,3116,1,5
1106,3117,1,5
1107,3097,1,1
1108,3120,1,2
1109,3099,1,1
1110,3118,1,1
1111,3127,1,1
1112,3105,1,1
1113,3106,1,1
1114,3130,1,1
1115,3121,1,1
1116,3123,1,1
1117,3136,1,5
1118,3137,1,2
1119,3140,1,2
1120,3138,1,2
1121,3134,1,1
1122,3141,1,7
1123,3142,1,2
1124,3143,1,2
1125,3148,1,2
1126,3150,1,1
1127,3132,1,1
1128,3152,1,2
1129,3153,1,2
1130,3154,1,2
1131,3156,1,5
1132,3160,1,1
1133,3163,1,2
1134,3149,1,1
1135,3162,1,1
1136,3171,1,3
1137,3169,1,1
1138,3172,1,2
1139,3167,1,1
1140,3174,1,1
1141,3176,1,1
1142,3177,1,1
1143,3179,1,1
1144,3189,1,4
1145,3165,1,1
1146,3190,1,3
1147,3191,1,3
1148,3193,1,2
1149,3195,1,3
1150,3198,1,2
1151,3199,1,1
1152,3183,1,3
1153,3200,1,1
1154,3202,1,1
1155,3203,1,1
1156,3205,1,1
1157,3209,1,4
1158,3208,1,1
1159,3214,1,3
1160,3184,1,2
1161,3217,1,3
1162,3218,1,3
1163,3221,1,8
1164,3222,1,1
1165,3212,1,1
1166,3225,1,1
1167,3226,1,1
1168,3227,1,1
1169,3228,1,2
1170,3229,1,3
1171,3230,1,1
1172,3234,1,3
1173,3235,1,3
1174,3197,1,1
1175,3232,1,1
1176,3219,1,1
1177,3240,1,5
1178,3158,1,1
1179,3237,1,3
1180,3192,1,1
1181,3246,1,2
1182,3247,1,2
1183,3248,1,1
1184,3231,1,1
1185,12424,1,908
1186,3259,1,4
1187,3255,1,1
1188,3260,1,3
1189,3238,1,1
1190,3239,1,1
1191,3262,1,1
1192,3263,1,1
1193,3264,1,2
1194,3268,1,9
1195,3233,1,1
1196,3271,1,1
1197,3258,1,1
1198,3269,1,2
1199,3273,1,2
1200,3274,1,2
1201,3280,1,1
1202,3282,1,4
1203,3275,1,4
1204,3283,1,2
1205,3284,1,2
1206,3278,1,1
1207,3281,1,1
1208,3279,1,1
1209,3294,1,2
1210,3293,1,1
1211,3242,1,4
1212,3241,1,4
1213,3298,1,1
1214,3289,1,1
1215,3296,1,1
1216,3303,1,2
1217,3304,1,4
1218,3305,1,5
1219,3310,1,2
1220,3306,1,1
1221,3316,1,4
1222,3321,1,3
1223,3322,1,3
1224,3297,1,1
1225,3320,1,1
1226,3318,1,1
1227,3315,1,7
1228,3330,1,2
1229,3331,1,7
1230,3324,1,4
1231,3308,1,1
1232,3327,1,1
1233,3326,1,1
1234,3340,1,3
1235,3344,1,1
1236,3345,1,1
1237,3343,1,1
1238,3342,1,1
1239,3348,1,8
1240,3347,1,1
1241,3349,1,1
1242,3355,1,8
1243,3290,1,1
1244,3356,1,1
1245,3353,1,1
1246,3276,1,1
1247,3357,1,1
1248,3358,1,1
1249,3359,1,5
1250,3360,1,2
1251,3346,1,1
1252,3368,1,1
1253,3370,1,3
1254,3371,1,3
1255,3372,1,5
1256,3373,1,3
1257,3374,1,1
1258,3377,1,2
1259,3378,1,1
1260,3384,1,2
1261,3382,1,1
1262,3386,1,1
1263,3390,1,2
1264,3391,1,2
1265,3392,1,3
1266,3385,1,1
1267,3389,1,2
1268,3394,1,3
1269,3395,1,2
1270,3397,1,1
1271,3399,1,4
1272,3396,1,1
1273,3402,1,1
1274,3403,1,1
1275,3406,1,7
1276,3404,1,1
1277,3407,1,1
1278,3375,1,1
1279,3108,1,1
1280,3408,1,2
1281,3100,1,1
1282,3411,1,2
1283,3412,1,2
1284,3410,1,1
1285,3413,1,1
1286,3414,1,1
1287,3417,1,1
1288,3418,1,1
1289,3419,1,1
1290,3420,1,1
1291,3422,1,1
1292,3393,1,4
1293,3423,1,1
1294,3429,1,1
1295,3415,1,1
1296,3477,1,4
1297,3424,1,1
1298,3431,1,1
1299,3435,1,3
1300,3436,1,2
1301,3434,1,1
1302,3441,1,2
1303,3442,1,1
1304,3443,1,1
1305,3445,1,1
1306,3446,1,1
1307,3448,1,1
1308,3455,1,5
1309,3454,1,1
1310,3459,1,3
1311,3460,1,3
1312,3456,1,1
1313,3416,1,2
1314,3461,1,1
1315,3453,1,1
1316,3463,1,2
1317,3468,1,2
1318,3467,1,1
1319,3464,1,1
1320,3447,1,1
1321,3475,1,1
1322,3476,1,1
1323,3478,1,2
1324,3474,1,1
1325,3479,1,1
1326,3480,1,1
1327,3481,1,2
1328,3488,1,2
1329,3486,1,1
1330,3493,1,1
1331,3497,1,1
1332,3509,1,1
1333,3511,1,2
1334,3500,1,4
1335,3473,1,1
1336,3505,1,1
1337,3516,1,3
1338,3518,1,2
1339,3536,1,4
1340,3519,1,11
1341,3513,1,1
1342,3501,1,1
1343,3506,1,1
1344,3520,1,2
1345,3523,1,3
1346,3514,1,1
1347,3524,1,1
1348,3527,1,2
1349,3528,1,5
1350,3526,1,1
1351,3529,1,1
1352,3531,1,1
1353,3530,1,1
1354,3421,1,1
1355,3535,1,1
1356,3537,1,1
1357,3544,1,1
1358,3542,1,4
1359,3546,1,1
1360,3539,1,16
1361,3543,1,4
1362,3533,1,1
1363,3550,1,1
1364,3555,1,1
1365,3557,1,1
1366,3558,1,2
1367,3559,1,5
1368,3560,1,2
1369,3554,1,1
1370,3552,1,1
1371,3573,1,2
1372,3571,1,1
1373,3575,1,2
1374,3572,1,1
1375,3576,1,1
