group,oldest_pull,pulls_total,commits_total
1149,3490,1,2
1150,3492,1,2
1151,3493,1,1
1152,3494,1,2
1153,3495,1,1
1154,3496,1,4
1155,3497,1,2
1156,3498,1,1
1157,3500,1,1
1158,3501,1,2
1159,3502,1,2
1160,3505,1,1
1161,3506,1,3
1162,3510,1,1
1163,3511,1,1
1164,3521,1,18
1165,3512,1,1
1166,3541,1,14
1167,3516,1,3
1168,3518,1,1
1169,3730,1,15
1170,3523,1,10
1171,3526,1,1
1172,3527,1,9
1173,3529,1,4
1174,3532,1,2
1175,3533,1,1
1176,3544,1,2
1177,3534,1,2
1178,3536,1,1
1179,3537,1,1
1180,3540,1,1
1181,3542,1,3
1182,3599,1,29
1183,3551,1,1
1184,3547,1,20
1185,3548,1,2
1186,3552,1,3
1187,3553,1,1
1188,3576,1,11
1189,3555,1,2
1190,3575,1,7
1191,3560,1,1
1192,4859,1,15
1193,3566,1,3
1194,3565,1,1
1195,3586,1,7
1196,3567,1,1
1197,3572,1,2
1198,3574,1,1
1199,3579,1,2
1200,3633,1,17
1201,3581,1,1
1202,3582,1,3
1203,3556,1,1
1204,3584,1,1
1205,3585,1,1
1206,3587,1,1
1207,3589,1,1
1208,3591,1,1
1209,3592,1,1
1210,3593,1,4
1211,3595,1,3
1212,3597,1,1
1213,3596,1,3
1214,3600,1,1
1215,3602,1,3
1216,3601,1,1
1217,3603,1,1
1218,3619,1,31
1219,3607,1,1
1220,3616,1,4
1221,3609,1,1
1222,3610,1,1
1223,3612,1,1
1224,3614,1,3
1225,3615,1,2
1226,3626,1,6
1227,3621,1,5
1228,3622,1,1
1229,3624,1,2
1230,3628,1,1
1231,3632,1,1
1232,3634,1,3
1233,3681,1,13
1234,3635,1,4
1235,3637,1,2
1236,3638,1,1
1237,3639,1,2
1238,3640,1,1
1239,3641,1,1
1240,3642,1,1
1241,3643,1,1
1242,3645,1,2
1243,3646,1,5
1244,3647,1,2
1245,3648,1,1
1246,3649,1,1
1247,3650,1,2
1248,3666,1,14
1249,3664,1,13
1250,4164,1,60
1251,3655,1,3
1252,3656,1,3
1253,3667,1,10
1254,3657,1,1
1255,3658,1,5
1256,3659,1,1
1257,3660,1,5
1258,3663,1,3
1259,3662,1,1
1260,3665,1,2
1261,3668,1,1
1262,3671,1,5
1263,3669,1,1
1264,3670,1,7
1265,3672,1,2
1266,3673,1,5
1267,3674,1,3
1268,3690,1,10
1269,3678,1,6
1270,3677,1,1
1271,3680,1,12
1272,3682,1,8
1273,3683,1,1
1274,3684,1,5
1275,3742,1,18
1276,3784,1,24
1277,3832,1,63
1278,3688,1,1
1279,3691,1,1
1280,3692,1,1
1281,3693,1,1
1282,3694,1,1
1283,3695,1,5
1284,3700,1,2
1285,3699,1,2
1286,3707,1,1
1287,3708,1,5
1288,3710,1,1
1289,3703,1,1
1290,3704,1,1
1291,3705,1,5
1292,3711,1,5
1293,3706,1,1
1294,3712,1,3
1295,3713,1,1
1296,3714,1,1
1297,3722,1,14
1298,3715,1,5
1299,3717,1,2
1300,3718,1,2
1301,3719,1,2
1302,3720,1,2
1303,3723,1,3
1304,3724,1,4
1305,3736,1,6
1306,3728,1,1
1307,3731,1,1
1308,3802,1,2
1309,3746,1,7
1310,3735,1,6
1311,3737,1,1
1312,3739,1,1
1313,3740,1,1
1314,3755,1,10
1315,3824,1,52
1316,3743,1,1
1317,3747,1,1
1318,3757,1,4
1319,3756,1,1
1320,3758,1,2
1321,3760,1,2
1322,3759,1,2
1323,3761,1,1
1324,3762,1,4
1325,3766,1,1
1326,3767,1,1
1327,3768,1,1
1328,3769,1,8
1329,3771,1,1
1330,3772,1,3
1331,3811,1,11
1332,3776,1,5
1333,3775,1,2
1334,3777,1,2
1335,3778,1,1
1336,3779,1,4
1337,3782,1,5
1338,3783,1,1
1339,3785,1,1
1340,3806,1,17
1341,3790,1,1
1342,3795,1,2
1343,3794,1,1
1344,3799,1,6
1345,3800,1,1
1346,3805,1,6
1347,3803,1,7
1348,3804,1,4
1349,3826,1,5
1350,3833,1,9
1351,3812,1,1
1352,3813,1,2
1353,3814,1,2
1354,3815,1,2
1355,3816,1,2
1356,3817,1,3
1357,3834,1,8
1358,3818,1,5
1359,3851,1,8
1360,3819,1,1
1361,3820,1,3
1362,3854,1,13
1363,3934,1,100
1364,3848,1,17
1365,3823,1,1
1366,3825,1,1
1367,3828,1,2
1368,3829,1,1
1369,3830,1,1
1370,3863,1,17
1371,3835,1,1
1372,3837,1,1
1373,3838,1,2
1374,3839,1,2
1375,3840,1,1
1376,3842,1,2
1377,3845,1,1
1378,3843,1,2
1379,3844,1,11
1380,3849,1,17
1381,3850,1,1
1382,3853,1,1
1383,3885,1,10
1384,3881,1,24
1385,3857,1,16
1386,3858,1,1
1387,3868,1,5
1388,3889,1,2
1389,3861,1,3
1390,3866,1,2
1391,3867,1,1
1392,3876,1,6
1393,3869,1,7
1394,3870,1,2
1395,3871,1,3
1396,3872,1,2
1397,3874,1,8
1398,3875,1,6
1399,3877,1,1
1400,3878,1,2
1401,3879,1,1
1402,3880,1,2
1403,3882,1,3
1404,3883,1,3
1405,3884,1,1
1406,4530,1,61
1407,3887,1,12
1408,3886,1,4
1409,3888,1,3
1410,3921,1,3
1411,3896,1,3
1412,3891,1,8
1413,3890,1,1
1414,3892,1,1
1415,3893,1,1
1416,3894,1,1
1417,3897,1,6
1418,3898,1,2
1419,3899,1,1
1420,3900,1,1
1421,3938,1,12
1422,3901,1,4
1423,3902,1,3
1424,3904,1,1
1425,3905,1,1
1426,3906,1,1
1427,3907,1,3
1428,3908,1,6
1429,3909,1,4
1430,3910,1,2
1431,3911,1,1
1432,3912,1,1
1433,3913,1,1
1434,3914,1,1
1435,3915,1,2
1436,3916,1,1
1437,3918,1,2
1438,3919,1,9
1439,3923,1,2
1440,3924,1,1
1441,3925,1,1
1442,3927,1,3
1443,3929,1,2
1444,3930,1,11
1445,3939,1,16
1446,3932,1,1
1447,3933,1,3
1448,3936,1,2
1449,3937,1,1
1450,3940,1,1
1451,3941,1,2
1452,3951,1,3
1453,3944,1,1
1454,3946,1,2
1455,3964,1,12
1456,3949,1,1
1457,3950,1,5
1458,3953,1,4
1459,3956,1,2
1460,3957,1,6
1461,3958,1,2
1462,3959,1,1
1463,3960,1,2
1464,3962,1,1
1465,3963,1,1
1466,3965,1,1
1467,3967,1,1
1468,3970,1,10
1469,3969,1,1
1470,3972,1,5
1471,3973,1,3
1472,3974,1,2
1473,3975,1,1
1474,3976,1,15
1475,3977,1,1
1476,3978,1,2
1477,3979,1,2
1478,3981,1,6
1479,3982,1,1
1480,3983,1,1
1481,3984,1,1
1482,3985,1,1
1483,3987,1,4
1484,3990,1,5
1485,3992,1,1
1486,3995,1,2
1487,3996,1,2
1488,3997,1,1
1489,3998,1,1
