group,elements
1004,18385,9fd95db929a8adb9e4d41887eea77af704a1fca4
1005,18275,ba7c00e4a9c08fc3d7c8d21dff0f62628aeaaffa
1006,18380,46fe5ad3f6b8e973d244f105acf3291452022dc0
1007,18381,147c7972a85422f6af76e201dcf13373fbbfb274
1008,18305,9cc751d61835603d8c5598f0e9e4015a9814a442
1009,18383,207cf805e54f0444616ace9433fe84c6eb2eec78
1010,18384,345550fb99a12f66054b7c1f545b4d117368c47f
1011,18398,e55a1a4f625017005f67a8fcbc1ce3295908c20e
1012,18397,f5aca4235ef9508954425eb5bcb72311cbe56a0d
1013,18391,46f834fda73a7d6d95f3577aeaf667c5cf705644
1014,18401,6f4fe0520977522af7b2291412572c69f9184167
1015,18386,439091eddf514ed259733fed41d554655d889bae
1016,18379,5a65a97c583aa235221d295fa3da13a57b52f7c5
1017,18399,d33a1009619531b41ed884380aab9abbbf317509
1018,18412,9666bcfae7cb8db4281c3f31826af90e1338c115
1019,18389,a702e4ff021ef7089cf6ed2bb31cfed62cbd7436
1020,18420,ee3da3821ba4b65e8ba863de8b6db8cfb59798ca
1021,18432,fc7b254953f105ad9272ff674b92a6c42983b85c
1022,18424,73468eda911d2fe006109feeb6898b04788f2077
1023,18491,aab3dca9fc96d8e42c633c461bc40a8fb7ddb8a2,cc91b61ceafd551ebc76d9d10e77a417b0edbb75,e4a5b4a7202684d770f2962742d07bd4582a769d,f98c1e00870601d57345b19e39aad72c14fa8ee2,fee6509476af1d3d4d60c19e7908da0444fb945e,42cecb6ed2e2822a8ce5e9ab80050d01c72025da,be446f04f34b6ad1ff53e67eee0e4aa08f072dfc,1821cc8adfd3e1dc135c9dd7cb40f86a3058e96b,e01e43025d7da0eb8c28a8ddb075e51e82322ad3,f25ca77bfecf98da5f195b94e8e09e2d847c521b,dbf98ffc93645e1e364ec16cf0ce371cac6a4edb,681b514e888e1af11bb318eb1170ebf651e3ca07,b35c560df3c7eb39b7a70ff290ec41ba35517e7e,ca7352ad24a400e01be70b7ee10e6fefa3b15959,df3b5a26b426eaaed17e898dd5e189f9d460a717,0b6dd983ddb8256c6ba60fd87565b4f96a84cf2b,11a89a53ab9b43dc347b0940e8e0f832adf2101b,3d9e4fa7f4b039af6e2249e7349445aeaaaa1a0f,e586084ae895f1b6a9f713f75d9c248b9787476d,24c2e505a3fc5eeaa7e1f2ac2a221cfaded5fe0b,150d5e209d715b15c68a362f3186a6bc25498e2c,9b87a23ee663efef14e32ab14cad434cba07b7e0,c41ee8050ecb4fc38c2238a09b5aa3f58da8e60a,e9abb442425dbd318fba0320ed063f096f6eb68b,b8f747e45233fa662773fbb0de1893ff0970e39e,ff494e6065c41d8ab0eb6baf6566389bb9e6d607,f39d6526422c3ab4994daa067ff6fde98d774ae0,d826bebd54552d0f7e1948a8e591b988cce6edb1,ff0605fe188b64004583ea9acd242e2536aa3acc,3d168887a6ee10786c90effea6a42d95918cf598,e4d69eb248ba561379375c931c6a3efc89ca3acb,b87c271b6f2d650187e36e58f87e71d70693c89c,726a9134c8523f849cb265000c27ed3c5b426d19
1024,18436,09a7317e5ad75c598742546d3005d79463a71efe
1025,18402,a13f5ccbb60d162fe3a8ffdbb9cd61c9c1f8a425
1026,18430,4b718ca1f2547172e3bb68e9b87f1bde11429528
1027,18423,e92fe19fa62db2d74525eec55f06e8e05bf82f25
1028,18103,423192ed85c0b2263b46f3f4cfa63ec7b90b3f31
1029,18438,49c510120018a1e4e1a3b0123627cd005ce5b44e
1030,18437,407898621e4e1072771a1ddbe38350ea4784a86a
1031,18403,87cfaf15ae8687524b1f18e21c85a2680d7fe5e0
1032,18421,d7e84ac6d18d84d8072ad45b87932b0353f05192
1033,18426,7a8242ed362ae1176d5c38cbe5287b7332490d63
1034,18428,42956f554bf18dbfbc5f30e4d74f1c54df15f0b4
1035,18422,4ee4d368c649e024b516cb26245d9bdd14baa1df
1036,18429,8bd438f318b6bafdd610ca94760c7f70097b6a31
1037,18267,6abab691ec71c3cb4f72dd6d8f630088c8330357
1038,18439,71a1a84c194941a71cad723ac870e68a8be6b5f1
1039,17452,dc866c2aadb6f6aba04ca0b5eb5799c4e5b7a0fd
1040,18408,480bef72172856bd0f1a57243ddb53e98684f7d1
1041,18447,c32414966c76a10741949d4f40e0dc737753e44f
1042,18307,08bb5660f6b2cc87ec59fb77c01a1f8cdeda183f
1043,17573,5237696f65cda0f079562838990b4effd4d65eee
1044,18446,d9db79b4b281afc5064921ff69a4bbbfb2c5f0e1
1045,18268,05f2651a12ba5eae1de8b488c4026145622b265a
1046,18450,3b19228a668644e19944258d14124442cabf3003
1047,16484,07402062541fa9555bef99dbaac84cfb587926cd
1048,18449,7fb011aa5a5475b59d3b2f16256fc745ed1bda15,fef06df53729a7e0159660494b0ecc1c5b3fe0c7
1049,17809,6eea4a18f0b58e9db0aee09b40f328d1b13ced87
1050,18453,f4567e83dde9393fe19d4cb7e315c21899c67a3f
1051,18457,e7e81a47c93f8a2e1128a4d0fd515fa235dbcf19
1052,18454,bdde94b8e2e08761d0f562dcbcc5c4c7fb497ab3
1053,18464,bafdd7865f1d407cd2fe9ce98bbcd40f7086eda6
1054,18463,61894d4a0745783372f3214f3bf4345d620fbc21
1055,18478,e4552f54fbdb3dba903fefe338cdc9998de5c8ed
1056,18490,e2d8f5ee91f171edb3b49a2e59a353b4e819adb4
1057,18482,2ba25542e3f3c396ab0b3f516d80c968b39acb23
1058,18480,c1498b8d4ce83732d1bab794005cc12f8319053d
1059,18479,b4c506c3045516349d03ce8f3fe9fa5b79a7271c
1060,18494,ed6a63bb25ffd20d5d61fb68926b14557f511ccd
1061,18493,1f0e147cddcc9b900f7e487dfed2a8ca008830b0
1062,18477,73eeda130fceacebec5f1ccbae10478e7fc7c051
1063,18471,92bddddd7bb3f00bfd3aa608f49b94a4653f99c8
1064,18495,0a96741f9374f27757000a3cfcf100d98bcc3758
1065,18080,c4aa3277375f62eeba7d13d862f2c563cb10a285
1066,18531,a6f2903d58270bf022454ba18b4f3d31a3671e52
1067,18514,4321ba1e3b376b2c7e58e4a59aca7aa5c5f0b093
1068,18533,082662cc8afdd6cde052d43996de55ece982c2e3
1069,18496,4586c4f0912f766b07c3df4b4f58573f6932f39d
1070,18549,0f1ac3e5bb34d094259f460345a9333a1ca40f2a
1071,18489,4d9832a39948d1ab52a0de180f11d611e7dd658a
1072,18501,6b475d5d0018787ed2f65c2d6eb236b5350e0ad8
1073,18488,cc6e927d10173ba7d90805348e8350e6dd80e142
1074,18546,05da2da407eccf23db3506b577aa3b0008da2de0
1075,18512,8d699659199f5d1f294534d6847e105ae67030ee
1076,18539,ae9335ac2182a2bee66855e5e9265969f9a505f0,ae9335ac2182a2bee66855e5e9265969f9a505f0
1077,18555,14570f14acc0153ab0273a9788ed8768ca26f8bc
1078,18569,85b34350c60e8a5380a48505eefd111a158e6f84
1079,18563,653db9709899ddc9e52404b87b8bb8afc6643b37
1080,18564,9e377af674215421cc7712fd5671343fd9538a4b
1081,18552,9fc4cae8759da737baa66093b6cbf8cb3da1e124
1082,18585,4704c85c9db3fb1dccd9191bec4b349180a193ee
1083,18537,f8c34dc56b7849bd6fe2cd2051b9522a7b03413f
1084,18590,c9a97e5258d40d5337fe00ea38183b2f0d9fbe00
1085,18593,d23da5628eaa4eede03f1f70a00b5e2a8b5134ec
1086,18575,a6a89a5ef4037db04bac6566a0c1ec5f3e7e6ddf
1087,18541,ed88c509dd59c8901e3cdc26d8c4cd34978c402a
1088,18579,c8516b2848cd98852c010e695ce55b9c9070fdac
1089,18544,21e2ebcb06a597e4ac00bc87e867e39ec52839cd
1090,18578,58b3ac9ad0fd9d7f37c62fe989649289e10e53ea
1091,18525,23b8f10cb89b18e2cc37ea49abfa60c3166081d3
1092,18513,ba3b6a169bc221d93de967755a66afb7f1c2949e
1093,18583,635834566782b1e9fa3fc52ee8a0ceca9885c18e
1094,18597,66ff74a1f37a327da3148990b292c8e1c6ec6f69
1095,18520,1fd0748362e9014469fc7e6390826c7a5fdab027
1096,18523,ef053161074d290e5ea095109350710e2a288bff
1097,18581,f41680e39566e86900fd5ef0a65c95232b8dd28f
1098,18582,a5fe7852de8e4a798fc2ac6ba77b22d0ed899457
1099,18602,e1ec438c44b6ecc05c079b532893bbf955cd3b63,4b620fa84dbff08bb655c6e04516488a9f16d987,a6ebd5cb38cef4edea03fe51b03e4cb2364d568d,0fe46d8d355548a106aa4a99da92d2ca288880b5,edfe20ffc74dc1918a8fc3416a37404a9ad3d35b,c6e9369de28efedd4271bfcd78409b822c1b71b3,c75a1364c5d116049e0714817a93c0cde4fa5674,b4cfcd5c5e3a8bcd5da5aee78f75bbc698d272cd
1100,18566,a19aaa31da9257280ee4ef7a83652c9d90f042f0
1101,18586,4b4b29745058c4f0e3f2151902f031ca67cd7d01
1102,18598,c191dba87dee8d8bd25ed3d7247ae47a782cc1c6
1103,18492,2fdafcf3a4fdf2a558667b4b594b6f40169b3afa
1104,18427,1bfd3173624ffc875f4e91ca2efc8853f8f6caf0
1105,18605,e2b632e4a707e2b62a2b3c95f21a208266a14925
1106,18601,7d2924adcb0df8a6aef59f06f60ad55eabe1f715
1107,18547,883162e861c95b7be7c3e830f1d70ff1c8e74fa9
1108,18526,60b28b3b56cfe8ab24375c67807940d54ff3188e
1109,18567,81f184c2ad15e4161c28666b7a31d224bc31afc8
1110,18619,5e3e34220c0e2bb95096318e83bec2d1d9ebd330
1111,18624,cf5204021b1c766c7c8016c4220c42c4286788b0
1112,18623,e3624d356baa0747a8178fb22472661f685ad3ce
1113,18608,e0fcb6093b71a1fdc9b9ad84e425c90452deed28
1114,18632,4e90bb7e6927d40c5a08a14d1e55b3cd2f80603f
1115,18634,109a61227cffafee6f51b37d7817b8d7e901123d
1116,18636,1317cf06da06682419f8f4b0c9810ad5d5d3ac3a
1117,18497,1a2c433b7cb12cdbeb978e0521dd6752aa4cef07
1118,18643,745c8ff20b2f183fd1d230a9fb203c0a13c8ca69
1119,18644,a6707bfeb9bf02b3f665889e0d564d78268ab35e
1120,18556,4ef40a91ed602a0a13730ee4103cfb5d1d300b9a
1121,18505,a475b84a3eec7c6e1824ab2ad32de34ecb34f7aa
1122,18641,2a925938370dbb9db5534e0a62e6c0dffe4d8387
1123,18626,3a93ebd6fee0a42c4dece98f0baca9b7008cbfc6
1124,18655,4bed68d0731ebe13393e7404d5975079c3fdcd87
1125,18649,050340ef1a16ee94835d3495240cf1fe5297ba5f
1126,18665,20a641e4a091eec56e6d5ad8db608ff85f3ef29f
1127,18625,0f47ea5d8088ede472650da47bf58e5a0e063ad4
1128,18673,01b2e15c0667c974daa45d57a8e52594bcf7ea57
1129,18621,d44a5d3a0bf24970a8cb03ddc1f9c94dcfa57949
1130,18642,62a57c687c2f7cc1f029447e8a39a77a0414ba22
1131,18687,f3d2cc21769050a96bc1fabb6760942dff535699
1132,18671,8c0f6db26f32e1c6589e9eadad5185e20e5f2ebb
1133,18691,08f4ef6d0ce583cde14673fc405db33b06d4a7c5
1134,18664,f85a820677b35df1ed56e339f8a5386526561312
1135,18678,edb18739cb3df898279a952fd70f91a05191c4ef
1136,18663,cdb7944e7bfc41f8966536ffedf8225afc0354b8
1137,18699,8d00b7cd8b83dd49e3e630ba0d62a1bf9d988263
1138,18700,a592b4b871d7d46213ccb9c53ca410c55947d892
1139,18635,2017e493a970a79aa32df2f05e5f1fd877cb3fdc
1140,18672,b5fb8dbe6a066cde22e7b8d8def1dfe4692df791
1141,18705,2f74ab393fe23fd09f80f9f1e87a1b7b5ae4ba8e
1142,18638,71ad5a0771ccde4158cedcb781ae7dc05fc9804d
1143,18707,e9830fac8de9482e59b43d25e187771255e424f9
1144,18709,ab2321c1dc1bf0293dadd7e52436b2bd87f2b7c3
1145,18692,2c8371c2212302d625d649867551cb85ca6eb900
1146,18704,64eacfa900813a5dd5bbe48c3923041782cc3a06
1147,18710,b8369e630c924585df2aa892ef724312d5480b17
1148,18697,0e49716ff804bccf74a9c21a0383aa6ba7c49508
1149,18243,31c12db374ae442ad8bc0b86458278a797a18d6d
1150,18647,a2d1aec5d2c01483738dfa6e69202462bca68e2b
1151,18668,32826eb4183875de14b722eb47bf5894f02806b9,dd151fea350a7eba35629539a719b4d348039bab,8ce81f51131c1abd554d5268da2421b3bf33656a,4cb6ca559996aa31bfdd8d9a5658761e097df9bd
1152,18702,6fe343db8c9e693d31ced914afffd7f4b831d64a
1153,18684,7936510ec3fa458c1bc179831fcfe6db65e57d2c
1154,18731,b2ad5f34e18a8b01f7c384221cc224a4d7680bb8
1155,18532,081498393aaeb1710ad19f1b2351cd8f3bee6001
1156,18685,d9e090e8679b4defdabf4250478f94c4fafacdf0
1157,18741,0c200c51253ed2000ae67c8c83005bb4968ff571
1158,18441,96e64ad4e6f83de63f4a1ee4337be82010b7645b
1159,18727,8082e87c4e6f63409acf3862387c0db098d8745a
1160,18674,900e77c86891443314fd66a63f35cb8a918ff826
1161,18782,72fe53a2ee79563a8b25875415d78eeb4abbe250
1162,18760,b0c434280d60f9bb2f14f8369d0c09e2ad329f23
1163,18714,4cd05a7be4f0ef79d47e0674a939a41d28427f1e
1164,18777,742c414bdef9c9fb27d6c809f633488adbd8e9a2
1165,18783,071b7259d517b9298c2672e16248f62c5e3ce500
1166,18789,e8527db725696e06a3b221474b39973a735dccf0
1167,18772,b260b327feb48a069144949667c8e5f0978c9385
1168,18775,eb85a108a33ba86ffd184689b62ac1f7250c9818
1169,18771,1c7295cfdfd8f89995c6e864f998a476d90aa2ef
1170,18773,e2c0b5ef27ca5fab49df80e18c821f039612ff30
1171,18764,76e577c00f128f67772228331223cf6b62c4103a
1172,18790,8437ecf9d1eb18171952e098a7a3a843f933f3b7
1173,18805,a50f0b1197cac7dcfdf437e9fa0799b2c61015a1
1174,18804,3cbc14f6ffeb2336503f0286509d92b63a960f65
1175,18739,d7e6fcbda82639fd5afe106b0e7a65a2a72a4f63
1176,18559,cd46f5c77cffad6bf554efc4d8273b446bc8bc0f
1177,18803,3776b416ade1d340a10123f61b08e92662f7acb6
1178,18816,0a4c3069be46a606d01d86a6fca8ae51fdb4e637
1179,18734,19bc9a8dd3eb1e1282cdf4ffc160a54005b358d1
1180,18801,a645a2d3c7dd5d0d6bfb8e54abf6ff1faa3c3105
1181,18822,3129d4ca8b7164ffdb86dd2900302f8001c0693e
1182,18813,0db68c3f27fbbecebf2c312974e5cbbee306090c
1183,18811,e8f392412bb9fc6e0aec6ef74b5f6130e71a57e7
1184,18828,c03b6244e047f539625bc1ffa2cf080424c58ef7
1185,18703,362cb3084f3b1734b9adb4b4d12fbc873b7d88a2
1186,18774,2146f1f41842af3cf3e4f18ce7f01c0a00b6eba3
1187,18808,2d0337ee31b011e62ef7da6743917e8851d270d6,fa0af3701491bc83aae68f35735726827d39fb58
1188,18814,26a5d63384d9f5da8caff9b9a50f0e3dc480f294
1189,18844,549a38cd4d88d8394a533b67e682eeef0104545c
1190,18832,b5df4be189767e10bec076b5b7b9b0022a541e0a
1191,18856,5b775170f2741d0f2433baff36b811f00c2aecb8
1192,18802,948d7e3b3ea11a5cc4a434d7612e0356d89db352
1193,18809,c9ba14796aad0e45a7ff40b1a87b44c0df209a7e
1194,18824,013e3c07e3241e0ab0ba698043e60734b2f61d7d
1195,18848,e3ad74614a3dff28a7ca7c65d5df4f62159311c4
1196,18853,12c13fdf377824bf09a1adbfb03bc5a9f1519f61
1197,18819,56f664f2d3268e69b214c3eafa6ac9b946fda063
1198,18857,fed64a7019de9169b3ff65a96f9077eb8f230e2c
1199,18876,d98b7bf9f9dbaacba9634f800bc11e6d672b02a4
1200,18858,2d0ddf0abd81fbb806df2ab65b53d8d27e96d13a
1201,18869,68c90844665a610e9adf712c6c03a0058abbd731
1202,18872,e8601e7b12abd436a0f98e2e62c264a692edf09f
1203,18873,9a6b9c8a2a3ff3a5c38a71e6788534b39a0b7464
1204,18846,9adb3523482cc5debb450c034266e953fbe23aec
1205,18877,9a147baef17307db26896528af762e5f02bfaa23
1206,18713,79135c6ea57b516addf187a08cb01826bb0197c6
1207,18706,79ab49333e78af90a0d6c9aeea6a54313e4d4ad2
1208,18712,f6dfce1aba10041a6d0ac8ae9b28e69c5e3ddb03
1209,18881,3e1f029eb8277bc8816d0100ea6c1013dded4b17
1210,18884,e9981608c497cbd78c2eb77c7ed43aee46129e7d
1211,18645,78fcd4b9f49d8c30462538d98812d89fabb4df69
1212,18887,14ae61555bc4df8f6d289335d3fb1954ef598b14
1213,18871,38256821ed3cfea1c44c179bc110468fee2a539f
1214,18825,1288a2289072440bb25d8eced1a5f46cf6e49035
1215,18847,15d61562ca6fac9b96987b2f23471efd4e17ba7e
1216,18880,7038b1a4261f86dac2fda4f3894f397bddf88f2c
1217,18898,4649b5784feb9ab60f107cacd7e1200ac587c54d
1218,18904,e25d05be8d3fcc5f766d5a760d366664ccd2edf6
1219,18909,104c20105332b15f9bda9af5cd6c0f9d3be7f5a1
1220,18905,4b96fefa7ab8d739653ada204f33c8b0689a2b80
1221,18863,972896b2f1224a3c470f22950f69a5475eeadfaf
1222,18851,39ea4f4bbdb27e13d60651ab51cbaa763dc54e3f
1223,18902,90f401348360d607892a39e188559312fd031e74
1224,18897,6d0895ad3bf77ca3a68776da4aa1d97c2059020c
1225,18891,d1603aaca1f0d67be127b246a46a411cb0e0d51e
1226,18922,885226b1f0f9073908f95364a8d88a7ad6fbb7f1
1227,18883,6ef5dd45233e09bf910f1a7de137a0fd16a88bc4
1228,18929,b4337dd4e83a8e89c278e5eaa3e3135a1dd672c9
1229,18836,30c1012ed59a2a07987d0f826eb50a506f5adc5d,30c1012ed59a2a07987d0f826eb50a506f5adc5d
1230,18820,5fe94fd99fe2e95311f7005ca791c30c6256b41d
1231,18924,47687bdb47c7851dfda25c1d5eccd497a11569e6
1232,18932,5d87716ea4026c87bdca8b22f62ae44b25affc5d
1233,18903,a03dee09f9de0a2d4cbb10b412d05707f0dc76f9
1234,18945,90c66725d36fb80d8ecf19cbe9108644a4593c3c
1235,18952,e441aa4d217af3c2997ab4de3cef7cad62a0adbd
1236,18895,dd5926cc7913481badeda6c5e10c6b97dcf96711
1237,18958,74f90c824b390249cf57319495d6814224f0897d
1238,18919,91b125af9288eab4f81af59ee374b4a597b84df0
1239,18931,40187209f8d8ed52b8268cb3088eecf1d0eee540
1240,18948,3e3499e89aa8cf6e54b32ebdcd50680051e31875
1241,18951,f4d5c11610870a5c7a6ea119d8ef718df80e424e
1242,18759,ed017481e8d231b4acc2f8742aa32b9369e96108
1243,18971,a3e03430ea094131d0b381b38625c554fa2607d9
1244,18913,ac7a77f2456e0826bfc0908b32a4df612e88304c
1245,18747,dce53cc9f31aab3883ca85303ba42ec9b22caea7
1246,18990,7707eda633358b3036a227add9c809cb40d19a67
1247,18991,041fbe0900a397b7826693033d1ce34c56fabd82
1248,19003,cbc722ddaf829fb19015700edd6a034d6df1bcdf,d02bbe4c32cade26c9cd4e5bf53fb48792ae0315,547e4180df3cc93d1e97a7417687591f64c96849,01e089bc46ccbf0444a3da646d2f0aeff710d422,90499671069c1c2f23ffbbd2026fd3a1313ac2c4,ace2e34aae952ce79f34080954313bdbe7259509
1249,18966,a8d34b2a035c3b5a3d88acae4207fdbf1e2c6cf8
1250,18999,008a10c43af0cdb257b58ee14cf3dc0225bda769
1251,18770,cc8a5b5513aa0789f50c83686f72e702dba73d56
1252,19000,e9886db7e4fbe88d1e149af004e2f4ccd5fc2289
1253,18998,594114143380cd66745107baca33e6af8bc27aed
1254,19004,e4cf488054062560fafdc7e6f5e08ecf09c92e2a
1255,18981,ae1c7c010c6a5e83f686e028c1d041522b92ddc8
1256,19007,9fb0820ca5087ec3a9d9cd3b978a084389e5ffe3
1257,19011,9f2297bcfdf44ec5a54f2adfc517692de2d70bc9
1258,18987,881dfd770f89a7286e131ee8bf8d299207100377
1259,18798,981da38038775e963db88c40c525aaafb277ff40
1260,18943,1dffbd0200f4cbb62506a4228a79a3db5feeaa51
1261,19015,27c56606594fd1e42a3d9f4c3bb215cb4349430a
1262,19016,fafa41f448354ab15c217781ef7b0ed49568fe0f
1263,18874,bb40a1a2d9cefef56fd6924aa1cfd636e933c961
1264,18982,9fa3eb26e1adacd6add7fd437bcdabcf7162903b
1265,19021,ed012b6e89361eae546ef1fc5c103b41dcb8b299
1266,18868,8da9361ab2da24c75f21e215d37e0417076d694b
1267,19012,49deb4bcea3c7dd9af57420d8c210f15f5731802
1268,18937,6b3a7986ef4e144feb73707453a385977f82690e
1269,19006,716718a4bcabefee10b65971b1d19d1b70ea7824
1270,19035,5f85de2b560d42ccfe165f5f80e15ad16b78ec75,c2f8fd8bc79d08bd9869a5e682e91399fab66a22,f6bef135d5188d1dfedac5722b93ef81bbd428cf,5c0b1e1c8367db37a37d7063ddc8e8ff1b574a6b,546833b5346b2eb7b389659588ca490c53ffdbe3
1271,19028,1bd3b7a61418de5b9d812111baa4a6c508668d7e
1272,19030,79e6ce64238103c595dca161bee4333797fa8bd5
1273,18977,5c8da9e28456a8fca32bf4f5104d85c467e002bf
1274,19037,91e026de9dbe4c00d8563c3270186ad682abf69b
1275,19032,6c5a18ba50dd97ceb15a478f5cca997ecf8b7765
1276,19026,3b0e35d1bcdd91c160277c71b0bc4acad3747ce8
1277,19051,ac5240640c4cb381b676084fff9d3624dd9507af
1278,19052,9793a1e5be8fc0b78416d354fa910081c7164d5f
1279,19046,de54af770c47c6f308714fcac4402cc228033af7
1280,19053,7f6a9bb78317f9bfdd3e96abc8718baf16dffee1
1281,19055,5e5b1ed4250e57dc926c28a222bcf9d9eaf3e037
1282,19045,4b42804803dae2c0b5c5ff0c87e0e2d7301f434b
1283,19044,d2e6bd2aff5aa8b489a5523d11e00a15a14b5b0f
1284,19059,76f5086687b8d2d1427c786143549166d058d092
1285,19040,188ac1b0a7014a0daefb1df7b4a18e32e35cfb3b
1286,19057,d11eeadb66cbf0a7fa3da8a5755412eab1cf925c
1287,19039,941a335ea0f20c22a02a7947945f53787a56b2d3
1288,19074,68470ddfb0a35bc24ef69c49ec3c5edf49d07025
1289,19029,ec9db261502a35440688b313adf79536b29712d5
1290,19031,89902e8d22b1b48bdd87bbe85f50f682e6d09369
1291,19087,89e8a484e1aa2963fef7f9eb974c540700bd73eb
1292,19077,3aab3884f669dc7ddeab7f7d27c6fd1390118415
1293,19091,b91580bafa7208b4a52d66cfadce070551f1904a
1294,19086,4622ad0635a93fa93a1d281939a078bddf702f18
1295,19072,0ec7957d7c81bd7dddba37021ab9403c9827a17e
1296,19084,c483eaf070b9eeb147e6d396d23639f0d370d09e
1297,18994,0bcc388ce8b1807f93db0472d837850c325d2e52
1298,19089,35cdbcb4a8a2a0a5e34b18ff650216c17a8da9cd
1299,19093,c1b392f02b40fc84967d86c2f17e6f479e42bf79
1300,18962,c40f1ba79fe14a1e3111d5e766f432714b5c7a84
1301,19113,a497dc7c5d90e3d458dd8c282ad9f2d4ab510bd0
1302,18781,a374dbb6f1c78568790743fcc89f2c2c6c6d8171
1303,19127,4c348d6567f42beb4ef5bcdd08c0d37c499145a1
1304,19122,93e7ef2b0fe07475119cc1132a7a48e3945e7412
1305,19134,f95d1413d3378cbed5e8e5ed80af898d95c0437e
1306,19128,9ab10fd987e080769b7b55b5d101b75afffd73a9
1307,19129,be52633175a42e1189848a14e7ada0686ee7778d
1308,19133,d083e2a828f9fb0c363bedceb1e5199e08464640
1309,19147,8daffc3e4c562560f9e5c4d643bc38e5350eff31
1310,19104,c6a3143c1e445570b47ab340ac3ba2bb16f4c652
1311,19160,1713304e556365f2e8ae8abb6c52dfa8232a861d
1312,19163,ebe382d49d66458ab7f4fcedd3e9c3e83cc5ae51
1313,19151,1d575d8fe7eb1d6752745cbcc2fac5d6607eb6d9
1314,19137,621a2219ef9965454331684c30e81d7e1aaae37a
1315,19130,a25fe91245866638c53157db3eb431afdb3141fd
1316,19158,66545a2abd8686d386865323b958b57ed07fee35
1317,19156,90574987940959fe386008a850982ea18236a533
1318,19126,90430277a1dcd61f33cc83c3fba4fdf09844fef8
1319,19095,8b447b4ccf0659f4067d174cdb59511bc2b6aac0
1320,19114,fd61732c833e268a1eaa5a2ebf38716921ab3de1
1321,19157,5a065f628f975a61f9099165782877320645a7bc
1322,19175,488da04761f74c3bde5ac52d04454425b27ffdd6
1323,19178,10cf3041d692c83e685442d9d269a2d59d351f6a
1324,19181,fe5078961f176689c26798ec3f42725f2bf0bed1
1325,19186,be9ced1a0f3d25c7acc3956998e5b7f5840446fa
1326,19179,0ef53bae78542fa0159cb68238f5564aa38d7a1c
1327,19182,731b9cac54de4fb31f66183beadeff599da0f32b
1328,19180,60a192b98d01c2b57854b2f25266f779897d5033
1329,19184,2746d98c1e0f4bb917d0bd2083f07b7db0d70885
1330,19111,30f5d3440090f3c7ad61ebbcba3e9b6b2507f6af
1331,19188,b74bbe92693430b41ddc4cdb6c5d94c27c650aea
1332,19065,94ff330b604b4772cd354e10f034f0b4295e1762
1333,19144,19fa221a338ba68c54729ea5062552a5ea3d9106
1334,19190,691665884b7e53600c6d382373f72e930cc1b02a
1335,19174,b99f79fa941c36a79de78aab01535f4eb245cb3f
1336,19167,662f744a9316705f58e7420bf0ab82426ea88fac
1337,19193,8fe10ad8e39c8267d8ae6cfad1b1286871501b10
1338,19196,b58d7489be0d47520291d0edbcfe11f9bfc2109b
1339,19198,dcdec02b84bb47d5017dcd1c07e028e129f7d2a3
1340,19204,e0ec8de4b2808ac8ccd442a27c8efdddd43c530c
1341,19168,f72f47b90e450ee88ab098a19b333bec7fb6b1a7
1342,19185,54f64a9d08111cf51485b4330eccb81ae792cbd3
1343,19149,35415b28a732c487d784b122f734181d6e29b856
1344,19150,150ffb7af3ff53db44128fbe4513eda36d77529f
1345,19211,6e7146041a62293fc61dc9f023e57d7e6a688b14
1346,19140,0c2f59e01659b88c3a4064926c002b00c2a9748e
1347,19191,b777471fcace85325e2c2af0e460f4ecd8059b5a
1348,19082,ed2df9c816b49390f8b3907d99dc09c4292b605c
1349,19213,786fdf6a380b58d8e9165ecad93f2c52606d235c
1350,19219,d147c60e311c8a0aad97508427400865b3b0d9b9
1351,19223,4ac244261c8fe25eb26882a8e78f713d7f222790
1352,19110,ab893a369a3b24ee637db711e1d7ffe96ebe7f4a
1353,19139,05880086f53ba57046d4e06e3769b62d0986a22a
1354,19240,edf6c286a173c94066fd2caf8557697dd9394f18
1355,19237,696ec4da7ec0fe4be161e910ac991e6721ffabd2
1356,19244,c1b0b95549bdff497225b2ff651ba6dcd2bbc95d
1357,19217,acfa1617301b9fa5c191accf401449a6452ac9f2
1358,19246,56088a653f20f4ebd5e8203590ee5531e6bcca9b
1359,19200,0d9d923e94c5e3f333333853b7201282052e551c
1360,19238,001d4b33382728e025ee4bfd817bf5c7471b937a
1361,19252,4359b8ff6feb150ff1fb98372e86657c3c0742cb
1362,19249,8ca4d3e6a258c663d0df899b1defce6a014281f0
1363,19236,4a22f285e57b865a95645f9dd31ecf9ec8085246
1364,19234,aa688393ba239fcfbe539bf1b6d3bed060630e16
1365,18762,ca1e5c3214305a05eae2788032ea3782ab72a9ae
1366,19248,871bfad41d43bcda37a176c07e1698a16269659c
1367,19060,41d607b62941ce289999ea271cff77e3d8409aaa
1368,18992,a41686486762a523a0c313814706bb3a2539e046
1369,18765,12055c887b632c4571c71335b35d7faaf48bf5db
1370,19269,e0ea5d5de5b6ef90a18b9a41f0c0bbff13c2f556
1371,19250,3a08f494a90ec49d0cb0057f3618e09bd9820f9e
1372,19275,93457ec8c3047645ff842b9dd635dacfb6b910f7
1373,19283,bf75db119979f074d85a22bb2bbb5e12ca0dc508
1374,19292,fa0f2ce8ab9ac670a5ed5799cbdc05251056ee4c
