group,oldest_pull,pulls_total,commits_total 
5492,16113,1,10
5493,16125,1,2
5494,16054,1,5
5495,16131,1,3
5496,16132,1,2
5497,16133,1,7
5498,16141,1,2
5499,16142,1,3
5500,16143,1,4
5501,16144,1,2
5502,16146,1,4
5503,16081,1,1
5504,16164,1,16
5505,16163,1,4
5506,16071,1,2
5507,16169,1,4
5508,15969,1,1
5509,14294,1,2
5510,16189,1,3
5511,16162,1,2
5512,16165,1,2
5513,16203,1,5
5514,16208,1,2
5515,16210,1,4
5516,16212,1,4
5517,16213,1,2
5518,16216,1,3
5519,16219,1,6
5520,16220,1,2
5521,16217,1,2
5522,16226,1,4
5523,16218,1,2
5524,15641,1,1
5525,16228,1,3
5526,15931,1,2
5527,15688,1,10
5528,15495,1,4
5529,15424,1,3
5530,16239,1,4
5531,16240,1,4
5532,16238,1,2
5533,16244,1,5
5534,16249,1,9
5535,16250,1,3
5536,16150,1,2
5537,16243,1,1
5538,16246,1,3
5539,16224,1,1
5540,16222,1,1
5541,16225,1,2
5542,16264,1,4
5543,16039,1,1
5544,16266,1,2
5545,16267,1,3
5546,15565,1,3
5547,16274,1,2
5548,16273,1,2
5549,16215,1,1
5550,16242,1,2
5551,16279,1,2
5552,16285,1,4
5553,16197,1,6
5554,16289,1,2
5555,16290,1,5
5556,16278,1,2
5557,16297,1,3
5558,16298,1,4
5559,16300,1,2
5560,16140,1,1
5561,16302,1,2
5562,16307,1,3
5563,16310,1,2
5564,16308,1,4
5565,16269,1,2
5566,16314,1,2
5567,16303,1,4
5568,16115,1,1
5569,16557,1,2
5570,16153,1,1
5571,16325,1,13
5572,16277,1,19
5573,16317,1,4
5574,16347,1,2
5575,16349,1,2
5576,16350,1,3
5577,16351,1,5
5578,16354,1,2
5579,16275,1,1
5580,16318,1,5
5581,16360,1,2
5582,16362,1,2
5583,16232,1,1
5584,16366,1,2
5585,16359,1,10
5586,16357,1,2
5587,16369,1,3
5588,16378,1,5
5589,16373,1,2
5590,16305,1,19
5591,16384,1,3
5592,16326,1,1
5593,16276,1,1
5594,16341,1,1
5595,16397,1,2
5596,16400,1,2
5597,16371,1,2
5598,16376,1,2
5599,16377,1,2
5600,16346,1,2
5601,16388,1,3
5602,16407,1,1
5603,16380,1,2
5604,16416,1,3
5605,16414,1,1
5606,16327,1,1
5607,16422,1,8
5608,16423,1,4
5609,16426,1,4
5610,16427,1,6
5611,16440,1,4
5612,16449,1,3
5613,16448,1,2
5614,16409,1,2
5615,16381,1,2
5616,16453,1,2
5617,16227,1,1
5618,16413,1,1
5619,16421,1,3
5620,16443,1,2
5621,16472,1,4
5622,16480,1,2
5623,16441,1,1
5624,16467,1,1
5625,16486,1,3
5626,16485,1,6
5627,16500,1,2
5628,16471,1,1
5629,16021,1,1
5630,16798,1,53
5631,16516,1,8
5632,16536,1,13
5633,16554,1,2
5634,16342,1,1
5635,16539,1,2
5636,16572,1,9
5637,16479,1,4
5638,16575,1,2
5639,16584,1,6
5640,16525,1,1
5641,16589,1,2
5642,16590,1,4
5643,16578,1,1
5644,16571,1,2
5645,16586,1,2
5646,16597,1,2
5647,16600,1,2
5648,16605,1,2
5649,16606,1,2
5650,16593,1,2
5651,16456,1,2
5652,16617,1,4
5653,16618,1,3
5654,14240,1,3
5655,16626,1,7
5656,16629,1,2
5657,16630,1,3
5658,16631,1,1
5659,15563,1,1
5660,16628,1,2
5661,16569,1,1
5662,16592,1,1
5663,16505,1,1
5664,16633,1,2
5665,16639,1,2
5666,16530,1,1
5667,16641,1,2
5668,16634,1,11
5669,16651,1,3
5670,16653,1,2
5671,16608,1,1
5672,16654,1,4
5673,16659,1,6
5674,16526,1,5
5675,16683,1,2
5676,16679,1,2
5677,16666,1,2
5678,16609,1,1
5679,16703,1,2
5680,16574,1,1
5681,16655,1,4
5682,16711,1,2
5683,16643,1,1
5684,16727,1,6
5685,16664,1,4
5686,16718,1,1
5687,16723,1,3
5688,16725,1,2
5689,16668,1,1
5690,16498,1,1
5691,16744,1,3
5692,16746,1,1
5693,16660,1,1
5694,16680,1,1
5695,16682,1,1
5696,16604,1,2
5697,16773,1,2
5698,16782,1,3
5699,16799,1,5
5700,16784,1,1
5701,16795,1,1
5702,16805,1,2
5703,16729,1,1
5704,16809,1,2
5705,16789,1,2
5706,16828,1,2
5707,16800,1,1
5708,16831,1,2
5709,16833,1,2
5710,16807,1,2
5711,16835,1,2
5712,16512,1,2
5713,16794,1,6
5714,16838,1,2
5715,16840,1,2
5716,16842,1,2
5717,16775,1,3
5718,16844,1,5
5719,14858,1,2
5720,16812,1,1
5721,16852,1,3
5722,16853,1,2
5723,16663,1,1
5724,16855,1,2
5725,16826,1,2
5726,16845,1,3
5727,16866,1,18
5728,16857,1,1
5729,16677,1,5
5730,16871,1,2
5731,16872,1,3
5732,16834,1,1
5733,16875,1,3
5734,16877,1,3
5735,16803,1,1
5736,16882,1,2
5737,16883,1,2
5738,16858,1,3
5739,16894,1,15
5740,16893,1,5
5741,16887,1,2
5742,16620,1,1
5743,16635,1,1
5744,16909,1,2
5745,16889,1,2
5746,16915,1,2
5747,16918,1,2
5748,16924,1,2
5749,16596,1,1
5750,16881,1,1
5751,16740,1,1
5752,16936,1,3
5753,16939,1,2
5754,16932,1,1
5755,16787,1,1
5756,16930,1,2
5757,16942,1,4
5758,16938,1,1
5759,16943,1,2
5760,16956,1,2
5761,16974,1,2
5762,16969,1,2
5763,16986,1,2
5764,16987,1,2
5765,16989,1,4
5766,16991,1,2
5767,16489,1,21
5768,16904,1,1
5769,16965,1,2
5770,16850,1,5
5771,16957,1,1
5772,16830,1,1
5773,17002,1,2
5774,17015,1,2
5775,17016,1,3
5776,17018,1,2
5777,17019,1,2
5778,17021,1,2
5779,17026,1,3
5780,17031,1,2
5781,17000,1,2
5782,15984,1,1
5783,17036,1,2
5784,17023,1,1
5785,17048,1,20
5786,17044,1,3
5787,17046,1,3
5788,17049,1,2
5789,17022,1,2
5790,17057,1,2
5791,17058,1,2
5792,17059,1,2
5793,17065,1,3
5794,17047,1,4
5795,17066,1,4
5796,16804,1,1
5797,17072,1,2
5798,17082,1,19
5799,17073,1,2
5800,17069,1,2
5801,17079,1,3
5802,17080,1,3
5803,17081,1,4
5804,17071,1,2
5805,17083,1,2
5806,17077,1,2
5807,17094,1,2
5808,16983,1,1
5809,17035,1,1
5810,17102,1,2
5811,17106,1,2
5812,17115,1,2
5813,17134,1,22
5814,17142,1,2
5815,17144,1,2
5816,17092,1,1
5817,17146,1,1
5818,17053,1,2
5819,17153,1,2
5820,17156,1,2
5821,17160,1,2
5822,17074,1,1
5823,17161,1,2
5824,17162,1,3
5825,16990,1,1
5826,17150,1,1
5827,16928,1,3
5828,17061,1,2
5829,17166,1,2
5830,17101,1,2
5831,17169,1,2
5832,17168,1,2
5833,17170,1,2
5834,17784,1,14
5835,17172,1,2
5836,17179,1,4
5837,17163,1,2
5838,17123,1,1
5839,17193,1,4
5840,17174,1,3
5841,17187,1,5
5842,17190,1,2
5843,17195,1,3
5844,17197,1,2
5845,17200,1,4
5846,17199,1,2
5847,17213,1,2
5848,17209,1,2
5849,17216,1,4
5850,17223,1,3
5851,17222,1,1
5852,17308,1,8
5853,17027,1,1
5854,17241,1,5
5855,17242,1,1
5856,17249,1,3
5857,17253,1,4
5858,17262,1,7
5859,17264,1,8
5860,17260,1,2
5861,17277,1,2
5862,17267,1,1
5863,17276,1,1
5864,17224,1,2
5865,17282,1,3
5866,17284,1,3
5867,17302,1,12
5868,17292,1,2
5869,17314,1,17
5870,17303,1,2
5871,17237,1,2
5872,17337,1,7
5873,17248,1,1
5874,17312,1,2
5875,17315,1,2
5876,17316,1,4
5877,17317,1,38
5878,17320,1,3
5879,17323,1,2
5880,17112,1,2
5881,16861,1,4
5882,17227,1,1
5883,17294,1,2
5884,17330,1,2
5885,17331,1,6
5886,17327,1,1
5887,17192,1,1
5888,17097,1,5
5889,17332,1,1
5890,17335,1,4
5891,17100,1,5
5892,17333,1,1
5893,17340,1,2
5894,17206,1,1
5895,17347,1,4
5896,17349,1,2
5897,17354,1,3
5898,10512,1,10
5899,17366,1,3
5900,17363,1,2
5901,17364,1,2
5902,17343,1,2
5903,17151,1,2
5904,17365,1,2
5905,17231,1,1
5906,17339,1,1
5907,17372,1,2
5908,17374,1,2
5909,12287,1,2
5910,17376,1,3
5911,16510,1,3
5912,17180,1,14
5913,17278,1,1
5914,17382,1,2
5915,17387,1,2
5916,17388,1,3
5917,17390,1,2
5918,17391,1,2
5919,17394,1,2
5920,20750,1,5
5921,17406,1,3
5922,17404,1,2
5923,17408,1,3
5924,17410,1,2
5925,17411,1,2
5926,17412,1,4
5927,17419,1,2
5928,17420,1,2
5929,17427,1,3
5930,17263,1,2
5931,17447,1,8
5932,17425,1,19
5933,17428,1,2
5934,17433,1,2
5935,17434,1,4
5936,17295,1,3
5937,17438,1,3
5938,17429,1,2
5939,17440,1,10
5940,17443,1,10
5941,17444,1,4
5942,17445,1,5
5943,17446,1,4
5944,17448,1,2
5945,17459,1,57
5946,17442,1,2
5947,17469,1,3
5948,13608,1,2
5949,17467,1,7
5950,17468,1,3
5951,17466,1,12
5952,17473,1,12
5953,17472,1,2
5954,17471,1,2
5955,17477,1,5
5956,17483,1,1
5957,17501,1,13
5958,17437,1,3
5959,17424,1,2
5960,17565,1,1
5961,17497,1,12
5962,17226,1,4
5963,17499,1,3
5964,17502,1,4
5965,17484,1,2
5966,17485,1,3
5967,17504,1,5
5968,17431,1,2
5969,17521,1,2
5970,17465,1,1
5971,17520,1,2
5972,17375,1,1
5973,17523,1,2
5974,17515,1,2
5975,17530,1,10
5976,17436,1,4
5977,17534,1,2
5978,17547,1,8
5979,17555,1,2
5980,17380,1,1
5981,17202,1,1
5982,17568,1,13
5983,17505,1,2
5984,17535,1,1
5985,17541,1,2
5986,17549,1,2
5987,17563,1,2
5988,17564,1,2
5989,17574,1,4
5990,17544,1,2
5991,17491,1,1
5992,17488,1,1
5993,17577,1,3
5994,17516,1,2
5995,17580,1,2
5996,17578,1,2
5997,17014,1,1
5998,17546,1,3
5999,17583,1,2
6000,17575,1,1
6001,17579,1,1
6002,17610,1,1
6003,17551,1,3
6004,17615,1,2
6005,17594,1,1
6006,17519,1,3
6007,17632,1,2
6008,17628,1,2
6009,17633,1,6
6010,17636,1,2
6011,17113,1,9
6012,17638,1,6
6013,17641,1,2
6014,17642,1,2
6015,17652,1,12
6016,17537,1,1
6017,17659,1,2
6018,17664,1,2
6019,17653,1,2
6020,17671,1,2
6021,17654,1,2
6022,17670,1,1
6023,17677,1,2
6024,17678,1,2
6025,17682,1,5
6026,17687,1,2
6027,17689,1,3
6028,17700,1,4
6029,17675,1,2
6030,17712,1,2
6031,17709,1,2
6032,17715,1,2
6033,17716,1,7
6034,17694,1,1
6035,17543,1,5
6036,17718,1,3
6037,17928,1,4
6038,17720,1,2
6039,17722,1,2
6040,17725,1,2
6041,17728,1,72
6042,17726,1,1
6043,17735,1,3
6044,17763,1,40
6045,18717,1,7
6046,17734,1,1
6047,17745,1,2
6048,17736,1,2
6049,17760,1,5
6050,17762,1,3
6051,17647,1,2
6052,17772,1,11
6053,17740,1,4
6054,17776,1,3
6055,17780,1,2
6056,17657,1,1
6057,17781,1,2
6058,17786,1,3
6059,17787,1,2
6060,17793,1,2
6061,20905,1,17
6062,17795,1,2
6063,17800,1,2
6064,17805,1,2
6065,17808,1,2
6066,17809,1,3
6067,17791,1,1
6068,17817,1,2
6069,17824,1,7
6070,17825,1,2
6071,17827,1,2
6072,17832,1,2
6073,17834,1,3
6074,17835,1,3
6075,17770,1,4
6076,17844,1,3
6077,17845,1,2
6078,17849,1,2
6079,17830,1,2
6080,17721,1,2
6081,17846,1,1
6082,17850,1,3
6083,17852,1,1
6084,17856,1,4
6085,17668,1,1
6086,17857,1,10
6087,17050,1,2
6088,22050,1,3
6089,17860,1,2
6090,17855,1,3
6091,17863,1,8
6092,17867,1,2
6093,17975,1,12
6094,17868,1,2
6095,17870,1,3
6096,17435,1,1
6097,17873,1,11
6098,17875,1,1
6099,17882,1,2
6100,17884,1,2
6101,17692,1,1
6102,17887,1,2
6103,18028,1,18
6104,17803,1,1
6105,17893,1,2
6106,17894,1,2
6107,17895,1,4
6108,17903,1,2
6109,17900,1,1
6110,17737,1,7
6111,17909,1,3
6112,17904,1,1
6113,17912,1,20
6114,17901,1,1
6115,17938,1,12
6116,17885,1,1
6117,17948,1,63
6118,17925,1,2
6119,17796,1,2
6120,17924,1,2
6121,17944,1,14
6122,17916,1,1
6123,17967,1,2
6124,17949,1,1
6125,17973,1,2
6126,17976,1,5
6127,16908,1,1
6128,17977,1,5
6129,17942,1,1
6130,17965,1,2
6131,18014,1,4
6132,17985,1,2
6133,17927,1,1
6134,17476,1,2
6135,17979,1,1
6136,18009,1,2
6137,18005,1,1
6138,18013,1,1
6139,18021,1,10
6140,17990,1,1
6141,13321,1,1
6142,18017,1,7
6143,17558,1,1
6144,18024,1,4
6145,18025,1,2
6146,18003,1,1
6147,18030,1,4
6148,18033,1,2
6149,18034,1,2
6150,18037,1,3
6151,17880,1,2
6152,18040,1,2
6153,16985,1,2
6154,18039,1,5
6155,18046,1,5
6156,18044,1,2
6157,18022,1,1
6158,17532,1,4
6159,18048,1,1
6160,18020,1,1
6161,18043,1,2
6162,18078,1,2
6163,17940,1,1
6164,18085,1,2
6165,18082,1,1
6166,18090,1,1
6167,18096,1,4
6168,18099,1,2
6169,18109,1,4
6170,18175,1,9
6171,18086,1,1
6172,17945,1,1
6173,17932,1,4
6174,18116,1,2
6175,18114,1,1
6176,18119,1,2
6177,18118,1,6
6178,18130,1,7
6179,18129,1,1
6180,18138,1,13
6181,18143,1,2
6182,18113,1,4
6183,18122,1,2
6184,18120,1,1
6185,18134,1,1
6186,18164,1,3
6187,18045,1,1
6188,18154,1,12
6189,18110,1,1
6190,18156,1,1
6191,18146,1,7
6192,18163,1,2
6193,18166,1,5
6194,18091,1,1
6195,18058,1,1
6196,18178,1,3
6197,18179,1,2
6198,18182,1,2
6199,18153,1,1
6200,18184,1,2
6201,18194,1,2
6202,18195,1,1
6203,18197,1,2
6204,18203,1,2
6205,18183,1,1
6206,18211,1,3
6207,18215,1,2
6208,18224,1,2
6209,18231,1,2
6210,18235,1,3
6211,18245,1,2
6212,18252,1,2
6213,18254,1,2
6214,18255,1,2
6215,18207,1,2
6216,18262,1,2
6217,18266,1,2
6218,18401,1,3
6219,18137,1,1
6220,18268,1,2
6221,18269,1,2
6222,18270,1,7
6223,18251,1,1
6224,18286,1,1
6225,18292,1,2
6226,18258,1,2
6227,18297,1,1
6228,18249,1,2
6229,18236,1,2
6230,18301,1,4
6231,18052,1,1
6232,18305,1,2
6233,18291,1,1
6234,18308,1,3
6235,18294,1,2
6236,18315,1,2
6237,18316,1,2
6238,18318,1,5
6239,18310,1,1
6240,18264,1,1
6241,18323,1,2
6242,18227,1,2
6243,18328,1,6
6244,18330,1,2
6245,18341,1,1
6246,18060,1,2
6247,18325,1,1
6248,18338,1,4
6249,18285,1,6
6250,17899,1,1
6251,18157,1,1
6252,18332,1,1
6253,18337,1,1
6254,19436,1,16
6255,18353,1,2
6256,18355,1,2
6257,18356,1,2
6258,18825,1,21
6259,18349,1,3
6260,18361,1,2
6261,18362,1,10
6262,18367,1,4
6263,18368,1,2
6264,18370,1,3
6265,18372,1,10
6266,18366,1,1
6267,18373,1,4
6268,18375,1,4
6269,18383,1,13
6270,18385,1,15
6271,18386,1,6
6272,18387,1,4
6273,18018,1,1
6274,18263,1,1
6275,18399,1,6
6276,18400,1,2
6277,18404,1,1
6278,18398,1,1
6279,18380,1,1
6280,18464,1,9
6281,18436,1,6
6282,18408,1,19
6283,18402,1,2
6284,18419,1,3
6285,18265,1,1
6286,18429,1,2
6287,18412,1,3
6288,18431,1,3
6289,18213,1,1
6290,18441,1,2
6291,18442,1,2
6292,18444,1,2
6293,18434,1,4
6294,18445,1,3
6295,18447,1,9
6296,18450,1,3
6297,18451,1,3
6298,18448,1,1
6299,18453,1,2
6300,18415,1,2
6301,18435,1,1
6302,18485,1,2
6303,18487,1,2
6304,18454,1,1
6305,18490,1,2
6306,18456,1,2
6307,18440,1,1
6308,18393,1,1
6309,18502,1,6
6310,18430,1,1
6311,18505,1,1
6312,18478,1,1
6313,18406,1,1
6314,18503,1,1
6315,18513,1,4
6316,18407,1,1
6317,18331,1,3
6318,18482,1,3
6319,18149,1,7
6320,18067,1,4
6321,18125,1,4
6322,18520,1,2
6323,18360,1,3
6324,18511,1,1
6325,18468,1,1
6326,17935,1,4
6327,18529,1,2
6328,18530,1,2
6329,18489,1,3
6330,18455,1,5
6331,18501,1,1
6332,18508,1,1
6333,18290,1,1
6334,18536,1,4
6335,18540,1,12
6336,18471,1,19
6337,18552,1,2
6338,18339,1,1
6339,18553,1,1
6340,18560,1,4
6341,18561,1,3
6342,18562,1,8
6343,18564,1,2
6344,18528,1,2
6345,18358,1,1
6346,18582,1,2
6347,18583,1,2
6348,18519,1,1
6349,18494,1,17
6350,18585,1,3
6351,18587,1,2
6352,18591,1,28
6353,18605,1,4
6354,18608,1,2
6355,18603,1,1
6356,18607,1,1
6357,18577,1,1
6358,18617,1,3
6359,18616,1,3
6360,18613,1,1
6361,18640,1,11
6362,18646,1,4
6363,18648,1,9
6364,18611,1,2
6365,19411,1,7
6366,18651,1,2
6367,18652,1,2
6368,18654,1,7
6369,18624,1,2
6370,18661,1,4
6371,18663,1,3
6372,18557,1,5
6373,18514,1,4
6374,18679,1,2
6375,18687,1,3
6376,18680,1,2
6377,18681,1,2
6378,18683,1,3
6379,18685,1,5
6380,18542,1,1
6381,18698,1,11
6382,18521,1,1
6383,18374,1,4
6384,18729,1,4
6385,17540,1,7
6386,18636,1,3
6387,18696,1,1
6388,18619,1,1
6389,18081,1,1
6390,18604,1,1
6391,18228,1,1
6392,18720,1,2
6393,18721,1,2
6394,18662,1,2
6395,18725,1,31
6396,18732,1,2
6397,18734,1,12
6398,18735,1,1
6399,18741,1,38
6400,18742,1,3
6401,18745,1,19
6402,18747,1,2
6403,18693,1,4
6404,18757,1,3
6405,18743,1,1
6406,18692,1,1
6407,18749,1,5
6408,18768,1,1
6409,18778,1,2
6410,18771,1,1
6411,18731,1,1
6412,18786,1,6
6413,18788,1,2
6414,18796,1,1
6415,18206,1,1
6416,18804,1,2
6417,18782,1,1
6418,18772,1,1
6419,18765,1,1
6420,18708,1,9
6421,18819,1,2
6422,18853,1,1
6423,18820,1,1
6424,18829,1,3
6425,18793,1,1
6426,18830,1,2
6427,18756,1,1
6428,18826,1,2
6429,18834,1,3
6430,18837,1,8
6431,18802,1,1
6432,18828,1,1
6433,18856,1,4
6434,18838,1,25
6435,18840,1,3
6436,18842,1,5
6437,18845,1,10
6438,18846,1,2
6439,18851,1,3
6440,18855,1,2
6441,18740,1,5
6442,18888,1,11
6443,18852,1,1
6444,18862,1,1
6445,18863,1,7
6446,18865,1,2
6447,18872,1,2
6448,18794,1,2
6449,18869,1,4
6450,18886,1,2
6451,18688,1,4
6452,18887,1,10
6453,18894,1,4
6454,18695,1,5
6455,18913,1,6
6456,18912,1,7
6457,19069,1,2
6458,18914,1,5
6459,18919,1,2
6460,18724,1,6
6461,18924,1,2
6462,18925,1,13
6463,18980,1,3
6464,18927,1,4
6465,18929,1,11
6466,18243,1,7
6467,18951,1,2
6468,18955,1,2
6469,18931,1,1
6470,18959,1,2
6471,18928,1,6
6472,18962,1,2
6473,18883,1,1
6474,18971,1,2
6475,18972,1,6
6476,18976,1,9
6477,18287,1,4
6478,18982,1,2
6479,18987,1,3
6480,18973,1,3
6481,18986,1,2
6482,19045,1,5
6483,18895,1,1
6484,18990,1,2
6485,18723,1,2
6486,19005,1,1
6487,18997,1,2
6488,18999,1,2
6489,19000,1,2
6490,19009,1,4
6491,18977,1,2
6492,19006,1,1
6493,18984,1,1
6494,19023,1,2
6495,18805,1,3
6496,16941,1,1
6497,18930,1,1
6498,19037,1,1
6499,18937,1,1
6500,18892,1,1
6501,18893,1,1
6502,19049,1,2
6503,19043,1,2
6504,19073,1,6
6505,19052,1,2
6506,19057,1,2
6507,19061,1,2
6508,19051,1,2
6509,19054,1,1
6510,19068,1,27
6511,19066,1,2
6512,19016,1,1
6513,18472,1,1
6514,19071,1,1
6515,19078,1,2
6516,19063,1,1
6517,19058,1,3
6518,19082,1,2
6519,19077,1,1
6520,19083,1,2
6521,19085,1,4
6522,19086,1,1
6523,18558,1,1
6524,19104,1,2
6525,19088,1,4
6526,19107,1,4
6527,19110,1,33
6528,19111,1,1
6529,19123,1,2
6530,18920,1,2
6531,19118,1,2
6532,19120,1,2
6533,19121,1,2
6534,19125,1,2
6535,19124,1,2
6536,19126,1,4
6537,19109,1,42
6538,19142,1,2
6539,19176,1,2
6540,19145,1,3
6541,19137,1,2
6542,19080,1,1
6543,19147,1,2
6544,18307,1,8
6545,18965,1,1
6546,19156,1,2
6547,19113,1,1
6548,19166,1,2
6549,19157,1,1
6550,19102,1,2
6551,19168,1,2
6552,19183,1,3
6553,19184,1,2
6554,19169,1,1
6555,18594,1,1
6556,19188,1,3
6557,18890,1,4
6558,19133,1,1
6559,19194,1,18
6560,18590,1,2
6561,19268,1,9
6562,19198,1,7
6563,19149,1,1
6564,19201,1,2
6565,19203,1,1
6566,18392,1,3
6567,19211,1,3
6568,18567,1,1
6569,19214,1,2
6570,19206,1,6
6571,18922,1,1
6572,19222,1,2
6573,19226,1,7
6574,18901,1,21
6575,19224,1,2
6576,19220,1,1
6577,19146,1,1
6578,19243,1,5
6579,19246,1,3
6580,19230,1,1
6581,19258,1,6
6582,19259,1,2
6583,19249,1,1
6584,19264,1,3
6585,19251,1,1
6586,19236,1,1
6587,19114,1,1
6588,19233,1,1
6589,19270,1,2
6590,19272,1,2
6591,19275,1,2
6592,19277,1,8
6593,19159,1,1
6594,19278,1,3
6595,19108,1,2
6596,19255,1,2
6597,18816,1,1
6598,19266,1,3
6599,19285,1,7
6600,19286,1,3
6601,19289,1,3
6602,19291,1,11
6603,19311,1,24
6604,19307,1,3
6605,19195,1,1
6606,19282,1,4
6607,19281,1,1
6608,19304,1,1
6609,19348,1,3
6610,19312,1,2
6611,19313,1,5
6612,19315,1,2
6613,19112,1,1
6614,19322,1,7
6615,19324,1,6
6616,19325,1,5
6617,19328,1,5
6618,19331,1,4
6619,19334,1,9
6620,18784,1,1
6621,19338,1,8
6622,19317,1,1
6623,19290,1,2
6624,18302,1,5
6625,18363,1,4
6626,18416,1,1
6627,19167,1,1
6628,19356,1,2
6629,19357,1,2
6630,19366,1,7
6631,19335,1,1
6632,19302,1,1
6633,19326,1,1
6634,19361,1,2
6635,19363,1,1
6636,18539,1,1
6637,19370,1,2
6638,19374,1,15
6639,19379,1,4
6640,19391,1,3
6641,19093,1,1
6642,19396,1,2
6643,19353,1,1
6644,19447,1,17
6645,19401,1,3
6646,19406,1,7
6647,19381,1,1
6648,19408,1,14
6649,19754,1,5
6650,19424,1,7
6651,19426,1,7
6652,19378,1,1
6653,19390,1,3
6654,19392,1,1
6655,19440,1,2
6656,19442,1,1
6657,19446,1,6
6658,19416,1,1
6659,19450,1,2
6660,19448,1,2
6661,19417,1,1
6662,19365,1,4
6663,19466,1,2
6664,19468,1,3
6665,19474,1,3
6666,19469,1,1
6667,19237,1,24
6668,19473,1,1
6669,19481,1,15
6670,19489,1,5
6671,19487,1,5
6672,19531,1,2
6673,19499,1,30
6674,19483,1,1
6675,19445,1,3
6676,19538,1,5
6677,19521,1,8
6678,19520,1,4
6679,19522,1,5
6680,19455,1,4
6681,19528,1,2
6682,19525,1,8
6683,19532,1,2
6684,19539,1,6
6685,19543,1,4
6686,19544,1,2
6687,19516,1,21
6688,19559,1,3
6689,19164,1,1
6690,19529,1,1
6691,19563,1,2
6692,19567,1,2
6693,19551,1,1
6694,19562,1,1
6695,19579,1,2
6696,19349,1,2
6697,17379,1,7
6698,19590,1,6
6699,19189,1,2
6700,16419,1,3
6701,16340,1,4
6702,16338,1,2
6703,16329,1,3
6704,16134,1,5
6705,18873,1,5
6706,19596,1,2
6707,19582,1,1
6708,19598,1,3
6709,19336,1,1
6710,19599,1,8
6711,19566,1,2
6712,19607,1,3
6713,19619,1,6
6714,19620,1,5
6715,19615,1,1
6716,19621,1,2
6717,19294,1,1
6718,19593,1,2
6719,19638,1,10
6720,19632,1,2
6721,20749,1,11
6722,19650,1,4
6723,19418,1,1
6724,19642,1,2
6725,19511,1,2
6726,19549,1,1
6727,19648,1,2
6728,19571,1,2
6729,19657,1,2
6730,19654,1,1
6731,19662,1,3
6732,19663,1,2
6733,19665,1,3
6734,19664,1,1
6735,19646,1,1
6736,19656,1,2
6737,19658,1,28
6738,18586,1,1
6739,19670,1,2
6740,19478,1,1
6741,18850,1,1
6742,19413,1,1
6743,19674,1,3
6744,19283,1,1
6745,19676,1,2
6746,19677,1,2
6747,19683,1,1
6748,19588,1,1
6749,19573,1,1
6750,19540,1,1
6751,19687,1,1
6752,19699,1,2
6753,19701,1,6
6754,19688,1,1
6755,18657,1,6
6756,19678,1,6
6757,19633,1,4
6758,19634,1,7
6759,19695,1,1
6760,19709,1,4
6761,19713,1,10
6762,19710,1,3
6763,19631,1,1
6764,17270,1,13
6765,19714,1,4
6766,19718,1,1
6767,19694,1,1
6768,19576,1,1
6769,19724,1,2
6770,19728,1,5
6771,19730,1,2
6772,19732,1,5
6773,19320,1,1
6774,19561,1,3
6775,19738,1,3
6776,19748,1,28
6777,19170,1,1
6778,19752,1,4
6779,19746,1,1
6780,19744,1,2
6781,19697,1,1
6782,19736,1,3
6783,19743,1,1
6784,19637,1,5
6785,19762,1,11
6786,19765,1,2
6787,19711,1,1
6788,19795,1,5
6789,19766,1,2
6790,19759,1,4
6791,19624,1,15
6792,19784,1,2
6793,19787,1,2
6794,19789,1,2
6795,19788,1,6
6796,19791,1,3
6797,19793,1,2
6798,19779,1,2
6799,19805,1,36
6800,19811,1,3
6801,19812,1,5
6802,19810,1,2
6803,19820,1,2
6804,19823,1,2
6805,19783,1,1
6806,19786,1,1
6807,19798,1,1
6808,19833,1,2
6809,19834,1,2
6810,19835,1,2
6811,19832,1,2
6812,19836,1,4
6813,19837,1,2
6814,19828,1,1
6815,19850,1,2
6816,19851,1,2
6817,19852,1,2
6818,19853,1,2
6819,19854,1,2
6820,19865,1,2
6821,19623,1,21
6822,19872,1,3
6823,19873,1,4
6824,19883,1,2
6825,19875,1,3
6826,19885,1,9
6827,19888,1,3
6828,19889,1,2
6829,19893,1,35
6830,19894,1,3
6831,19594,1,1
6832,19881,1,1
6833,19877,1,1
6834,19679,1,1
6835,19895,1,2
6836,19906,1,3
6837,19846,1,1
6838,19913,1,2
6839,19915,1,2
6840,19919,1,3
6841,19360,1,1
6842,19782,1,1
6843,19957,1,16
6844,19934,1,4
6845,19606,1,6
6846,19944,1,2
6847,19910,1,1
6848,18836,1,1
6849,19896,1,1
6850,19961,1,4
6851,19945,1,3
6852,19966,1,1
6853,19970,1,4
6854,19972,1,7
6855,19962,1,1
6856,19977,1,2
6857,19992,1,9
6858,19870,1,1
6859,19997,1,18
6860,19876,1,1
6861,19998,1,3
6862,20000,1,5
6863,20001,1,2
6864,20003,1,12
6865,19190,1,1
6866,19969,1,1
6867,20020,1,2
6868,19995,1,1
6869,17152,1,2
6870,20025,1,2
6871,20026,1,3
6872,20037,1,8
6873,19737,1,1
6874,20031,1,2
6875,20030,1,2
6876,20011,1,1
6877,20024,1,1
6878,20056,1,3
6879,19991,1,1
6880,20048,1,12
6881,20043,1,10
6882,20054,1,7
6883,20060,1,7
6884,20063,1,2
6885,19990,1,1
6886,20078,1,5
6887,20041,1,1
6888,20081,1,2
