group,oldest_pull,pulls_total,commits_total
1112,5098,1,3
1113,5118,1,3
1114,5120,1,14
1115,5123,1,6
1116,5103,1,3
1117,5125,1,2
1118,5129,1,2
1119,5133,1,6
1120,5132,1,4
1121,5134,1,2
1122,5167,1,6
1123,5138,1,14
1124,5136,1,4
1125,5137,1,2
1126,5140,1,8
1127,5145,1,4
1128,4775,1,1
1129,5151,1,1
1130,5065,1,1
1131,5152,1,1
1132,5199,1,16
1133,4995,1,17
1134,5156,1,6
1135,5154,1,6
1136,5168,1,9
1137,5161,1,4
1138,5158,1,2
1139,5163,1,2
1140,5165,1,7
1141,5432,1,17
1142,5135,1,8
1143,5175,1,9
1144,5177,1,17
1145,5178,1,2
1146,5181,1,2
1147,5182,1,3
1148,5187,1,2
1149,5150,1,1
1150,5189,1,2
1151,5191,1,8
1152,5194,1,3
1153,5195,1,2
1154,5198,1,6
1155,5026,1,1
1156,5242,1,25
1157,5209,1,3
1158,5221,1,4
1159,5211,1,1
1160,4722,1,1
1161,5220,1,1
1162,5228,1,4
1163,5230,1,8
1164,5231,1,2
1165,5233,1,11
1166,5234,1,2
1167,5229,1,1
1168,5227,1,1
1169,5224,1,1
1170,5244,1,3
1171,5245,1,3
1172,5249,1,2
1173,5250,1,2
1174,5237,1,1
1175,5267,1,6
1176,5258,1,6
1177,5281,1,4
1178,5261,1,6
1179,5265,1,3
1180,5266,1,5
1181,5268,1,9
1182,5271,1,2
1183,5270,1,2
1184,5272,1,3
1185,5274,1,3
1186,5275,1,2
1187,5291,1,7
1188,5283,1,2
1189,5259,1,1
1190,5285,1,2
1191,5284,1,2
1192,5286,1,2
1193,5288,1,3
1194,5294,1,2
1195,5333,1,14
1196,5297,1,2
1197,5298,1,3
1198,5303,1,11
1199,5302,1,5
1200,5311,1,6
1201,5319,1,7
1202,5306,1,2
1203,5308,1,2
1204,5300,1,1
1205,5313,1,2
1206,5318,1,3
1207,5740,1,10
1208,5322,1,4
1209,5324,1,2
1210,5327,1,2
1211,5328,1,4
1212,5336,1,18
1213,5341,1,6
1214,5334,1,2
1215,5338,1,1
1216,5247,1,6
1217,5359,1,7
1218,5345,1,2
1219,5344,1,2
1220,5347,1,8
1221,5349,1,2
1222,5351,1,2
1223,5350,1,2
1224,5352,1,2
1225,5354,1,9
1226,5357,1,2
1227,5361,1,2
1228,5362,1,5
1229,5330,1,2
1230,5366,1,5
1231,5367,1,2
1232,5369,1,11
1233,5368,1,2
1234,5371,1,3
1235,5370,1,11
1236,5372,1,3
1237,5373,1,3
1238,5374,1,6
1239,5378,1,2
1240,5377,1,2
1241,5364,1,1
1242,5385,1,2
1243,5388,1,2
1244,5389,1,4
1245,5401,1,13
1246,5392,1,2
1247,5396,1,2
1248,5379,1,8
1249,5403,1,9
1250,5404,1,3
1251,5406,1,2
